neuron_id,source,group,exclusive,cable_length_um,n_nodes,n_branch_points,n_tips,branch_per_100um,span_um,radius_gyration_um,hull_volume_um3,hull_area_um2,occupied_volume_um3,n_voxels,fill_ratio,cable_per_occupied_um2,cable_per_hull_um2,cable_per_rg,cable_per_span,local_density_r5,local_density_r10,revisit_r4um,revisit_r8um,revisit_r16um,overdraw_2d_mean,overdraw_2d_max,elongation,flatness,arbor_separation,arbor_balance,arbor_centroid_dist_um,bridge_fraction
1051980223,EM,dense,True,3165.5749017346557,5393,254,262,8.023818986586429,214.58640519576076,58.80064067675016,1041672.9582194005,60981.558445959716,14984.0,1873,0.014384553118872481,0.2112636747019925,0.0030389335508390074,53.835721265981505,14.751982535178762,30.0,94.0,0.882267252434408,1.0331510775896395,1.4441491340030363,1.5222496801236127,1.6856096388363448,0.7741168931693189,0.42921472336722466,1.9148985061638168,0.5123515239243336,83.43058659177018,0.338825276888055
1070426862,EM,dense,True,3276.2381737087953,6020,291,303,8.88213812827227,257.19984555259725,66.86080284739123,1362867.6279550386,73231.02098245354,15712.0,1964,0.01152863247883847,0.20851821370346202,0.002403929850931113,49.00087995034639,12.738103192362944,33.0,116.0,0.8685679145569447,1.0527757627598957,1.5280961631104455,1.510235201719424,1.6835756288328856,0.913486792857512,0.48067309541647,2.6648080193026744,0.07609714514548321,147.12054253764433,0.3665825480465332
1105169664,EM,dense,True,4432.829501988937,10637,517,526,11.662979588274952,336.97318082223603,73.514179495803,1503388.5544605623,90453.5407608379,20680.0,2585,0.013755592284271636,0.21435345754298538,0.0029485587666852374,60.29897269331574,13.154843632281214,49.0,152.0,0.9076227481549831,1.0357078275675087,1.5652646546571107,1.56822078487784,1.728872660682113,0.6358514385842052,0.264833896140044,4.024297313635579,0.09739301292697689,194.66150015576144,0.4007977429016372
1107081827,EM,dense,True,7690.731277073687,17632,1038,1051,13.496765945968113,360.2574172158572,70.70171812580395,2550643.5668692165,117241.15464634945,35128.0,4391,0.013772210455543112,0.21893450458533611,0.0030152120731293175,108.77714829205554,21.34787768287806,50.0,148.0,0.9392685975908265,1.1390301062016717,1.634934370126209,1.5978190076350145,1.7631204211539862,0.861888645697944,0.4824957354737178,1.2634320735939017,0.9456514412867835,75.52856443078767,0.3138604475728772
1107561814,EM,dense,True,7585.331998523401,20849,2209,2252,29.121994929556347,203.59066126101942,60.79072220883736,721967.2169332852,50877.19700562779,28216.0,3527,0.0390821069685874,0.26883087604633543,0.010506477054101944,124.77779047376896,37.25776001482898,154.0,756.5,1.4803536296884077,2.3645049870708856,4.017654660234852,2.465862886320178,2.8984837594663357,0.4427830149735185,0.20398882525107717,2.967134357761435,0.6344393932705906,102.70729944955484,0.26069998250788773
1110972158,EM,dense,True,3147.8499860677202,5007,249,259,7.9101609384839096,301.50251626222365,92.44398169025425,976169.2045753321,66011.79394426108,14856.0,1857,0.015218673084921667,0.21189081758668016,0.003224697082548456,34.051432321630266,10.440543001405544,33.0,122.0,0.9368601149011072,1.1745708903237762,1.6259555713159712,1.6822276337718538,2.207468433427574,0.43028417712185013,0.13232144948550809,3.0507179980953905,0.2520240948128619,178.49731043899314,0.47057770998825466
1131827390,EM,dense,True,11743.51799514048,29863,2246,2259,19.125444359427938,224.60801503683103,64.89038055874396,2223566.0508503015,92439.85052520611,49456.0,6182,0.022241749904882657,0.237453857876506,0.005281389320838797,180.97471295470845,52.28450103712812,96.0,406.0,1.2161886904660812,1.8628677022748223,2.8896451759696067,2.1292511022922045,2.571948750578292,0.7273622254229297,0.60820832405738,1.6380595641110882,0.9977040511853578,82.42275200361323,0.26160101426143884
1134107162,EM,dense,True,5234.554130698351,9103,417,434,7.966294541773461,271.0313060788021,67.44713380842096,1754711.8371815172,88730.53419301604,24232.0,3029,0.013809674891646216,0.2160182457369739,0.0029831417442913507,77.60973424855607,19.31346679625419,32.0,111.0,0.9050059008814577,1.0851065776737876,1.5579030150887951,1.5768086512791868,1.7258668416413951,0.9061196220908737,0.36161729468924375,1.6885153697865998,0.6741624035308926,87.71405136382724,0.3051615660055252
1135441187,EM,dense,True,17827.401585743435,29407,2309,2415,12.951971653830395,201.18087580843928,44.91706916452799,1003564.0959212849,60445.51302209383,77984.0,9748,0.07770704463914652,0.22860332357590576,0.017764088669770164,396.89592213692634,88.61379847415695,54.0,297.0,1.1144912219144434,1.9967967725967108,4.352392965269393,2.8224052543746274,3.368745575537308,0.662185364897568,0.4477188614291433,1.676087553348445,0.7159696797055847,58.26686202897536,0.25533965780060364
1135837629,EM,dense,True,10599.874808577715,20895,1017,1031,9.594452938038618,333.80352049193,90.98083151681644,4001798.2628412945,153669.0635380881,49232.0,6154,0.012302469231681124,0.21530457443487397,0.0026487779024252354,116.50668203245084,31.754832282645076,46.0,175.0,0.9198086435766848,1.1830217420287628,1.7207588974963823,1.7776211565642013,1.9962099451182138,0.6544090625441581,0.2740178915041645,2.403739322546111,0.33477308587542426,151.85640817195073,0.3599037795407893
1160073701,EM,dense,True,3583.171929617548,7913,376,381,10.49349591327404,270.15715933401384,80.46922848421897,2458825.2997222724,104457.34115319369,16696.0,2087,0.006790234345598215,0.2146125976052676,0.0014572698312573375,44.5284737670904,13.263286963968357,41.0,110.0,0.8922240860601464,0.9865561480224526,1.2105310573032257,1.4223075583095408,1.6003447653495078,0.6930907887857853,0.46553019756046005,1.7676700710427125,0.8656307926021158,106.70226179542537,0.3911902934822608
1167304403,EM,dense,True,3238.343159914266,5269,955,990,29.490389153979695,195.556374585399,53.626442872633504,171288.7538588893,24367.35575629068,11552.0,1444,0.06744167226248106,0.2803274896047668,0.018905754680088746,60.3870588173367,16.559639985042214,68.0,285.0,1.353822391268506,2.0758609999450424,3.264458830558736,2.4619065500952737,3.523768400341965,0.435458058451409,0.10441648641308918,2.926170264498502,0.2583707008492063,101.35289540212165,0.4277844807451683
