fc_id,em_id,group,label,score,frac_nn_gt5,frac_nn_gt10,frac_nn_gt20,nn_median_um,orphan_fwd,orphan_rev,nn_median_rev_um
G0239-F-000013,5813068729,projection,1,0.4944533209245346,0.3454627133872417,0.09838274932614555,0.05750224618149147,3.2057869781764308,0.09838274932614555,0.03954918032786885,4.243006187132972
Gad1-F-001409,1610224198,projection,0,-0.8820797010724477,1.0,1.0,1.0,69.37299896975782,1.0,1.0,74.70486161930678
Gad1-F-001409,1641250106,projection,0,-0.8818152153940519,1.0,1.0,1.0,69.42062337711307,1.0,1.0,72.78031999613782
Gad1-F-101173,5813020585,projection,0,0.402603146330554,0.48249027237354086,0.14007782101167315,0.0609597924773022,4.847426079449714,0.14007782101167315,0.07526881720430108,4.882937853253381
Gad1-F-101173,5813020455,projection,0,0.4152235638353836,0.47600518806744485,0.11284046692607004,0.04409857328145266,4.804772846097989,0.11284046692607004,0.07964601769911504,4.546767359311457
Gad1-F-200227,5813022201,projection,1,0.4205122859817187,0.4674523007856341,0.13804713804713806,0.02974186307519641,4.694431158249434,0.13804713804713806,0.11850501367365543,4.8977443105409675
Gad1-F-200227,860983686,projection,1,0.391943241091181,0.5274971941638609,0.2149270482603816,0.010101010101010102,5.339727109268159,0.2149270482603816,0.09233333333333334,4.859276129341338
Gad1-F-300153,1224258912,projection,0,-0.8809869182363503,1.0,1.0,1.0,69.92586329048794,1.0,1.0,58.50756329490156
Gad1-F-300153,1224945418,projection,0,-0.8813741139082931,1.0,1.0,1.0,72.79778093092268,1.0,1.0,58.57536534091581
Gad1-F-300154,517854468,projection,1,0.3290313411239342,0.6215816703621582,0.2402069475240207,0.021433850702143386,6.402800569779388,0.2402069475240207,0.21533333333333332,5.094981585781168
Gad1-F-300154,423774471,projection,1,0.3622029144202836,0.5927568366592757,0.29711751662971175,0.023651145602365115,6.501576055874363,0.29711751662971175,0.13916666666666666,4.575888835176
Gad1-F-300275,702389193,projection,0,-0.6516056145874369,1.0,1.0,0.9715415019762846,42.236852149276736,1.0,1.0,54.47440287529712
Gad1-F-300309,955464899,projection,1,0.3755691799347976,0.5654699049630412,0.18215417106652587,0.02903907074973601,5.654372278998062,0.18215417106652587,0.1200335758254057,5.839216196445994
Gad1-F-300309,862705904,projection,1,0.262544453395317,0.643611404435058,0.42502639915522705,0.1958817317845829,7.645084145904427,0.42502639915522705,0.29483333333333334,6.697501485290781
Gad1-F-301525,422682603,projection,1,0.2836150141078277,0.7131226053639846,0.24808429118773948,0.026340996168582376,7.178742114526155,0.24808429118773948,0.22245762711864406,6.432399228078323
Gad1-F-301525,1419019956,projection,1,0.2387922535795708,0.7016283524904214,0.4061302681992337,0.07758620689655173,8.3733449965667,0.4061302681992337,0.36047666335650447,7.417359861016687
Gad1-F-301704,424789697,projection,0,0.1406277311875048,0.7070209973753281,0.28346456692913385,0.010826771653543307,7.42084905931134,0.28346456692913385,0.8048333333333333,16.928470053262203
Gad1-F-301704,760686202,projection,0,-0.632043110582835,1.0,0.9901574803149606,0.89501312335958,42.44700334314637,0.9901574803149606,0.9871962372615626,46.74452613449986
Gad1-F-400259,518899665,projection,0,0.169938010205174,0.7489742633345766,0.4595300261096606,0.14509511376352108,9.36410289800589,0.4595300261096606,0.359,7.707047988088542
Gad1-F-400259,296543992,projection,0,-0.4227613710242072,0.9600895188362552,0.8936963819470347,0.7866467735919433,51.083559571816664,0.8936963819470347,0.939,25.05297806153574
Gad1-F-400718,1266871604,projection,1,0.4341772553405796,0.4773156899810964,0.1890359168241966,0.02930056710775047,4.830994680452927,0.1890359168241966,0.029166666666666667,4.437229463607611
Gad1-F-400718,673518025,projection,0,-0.8786782289130235,1.0,1.0,1.0,73.1945343808722,1.0,1.0,68.02429156512059
Gad1-F-400957,1262114202,projection,1,0.4872525562364931,0.41379310344827586,0.061866125760649086,0.018255578093306288,4.08080976011464,0.061866125760649086,0.05756276791181874,4.016118543950599
Gad1-F-400957,1261423370,projection,1,0.351191904816407,0.5121703853955375,0.17545638945233266,0.0,5.141065674753421,0.17545638945233266,0.1810002646202699,6.6631033887861975
Gad1-F-402516,829261936,projection,1,0.3609311164170303,0.5580620353755448,0.23609330940784415,0.0797231479107921,5.553491900975892,0.23609330940784415,0.24458365961889847,5.5018232147553965
Gad1-F-402516,862705904,projection,1,0.4569903802649208,0.42168674698795183,0.12612150730581903,0.026147141758523455,4.312947265340661,0.12612150730581903,0.09516666666666666,3.903096168028857
Gad1-F-500136,946641153,projection,0,-0.6592942613242988,0.992616899097621,0.9794913863822805,0.9212469237079574,49.878945627617945,0.9794913863822805,0.9834162520729685,42.487123765310656
Gad1-F-500136,1290416713,projection,0,-0.4442813842257424,1.0,0.9934372436423298,0.8867924528301887,44.00013722985989,0.9934372436423298,0.999,25.912781992302175
Gad1-F-500365,613719036,projection,1,0.4722665514715091,0.43696581196581197,0.16132478632478633,0.008012820512820512,4.399123709070441,0.16132478632478633,0.025031685678073512,4.024605212379264
Gad1-F-500365,768555687,projection,1,0.5146983590344532,0.3472222222222222,0.08920940170940171,0.002670940170940171,3.825679473109986,0.08920940170940171,0.02666666666666667,3.7818409241455617
Gad1-F-500524,1173045815,projection,1,0.3219448402121427,0.629023746701847,0.24802110817941952,0.06279683377308708,6.01662027048418,0.24802110817941952,0.20835768556399767,6.400881376338156
Gad1-F-500524,1141337605,projection,1,0.3121736251719429,0.6437994722955145,0.24010554089709762,0.06754617414248021,6.510289865021439,0.24010554089709762,0.21266666666666667,6.4085376349366
Gad1-F-500559,5813022201,projection,1,0.3260096448238729,0.617124394184168,0.21324717285945072,0.05492730210016155,6.117035400513259,0.21324717285945072,0.2014585232452142,6.795209896707441
