fc_id,em_id,group,label,score,em_density,em_cable_in_query_hull_um,query_hull_um3,eff_density,orphan_fwd
TH-F-000019,361005850,dense,0,0.2950620767751659,0.0074370110317837,13219.0,734472.1677876452,0.017997959051080002,0.19433333333333333
VGlut-F-400184,5813034455,dense,1,0.2096057758036096,0.0083860989114603,11387.0,761397.3843883302,0.01495539679210714,0.32490396927016646
TH-M-000029,361005850,dense,0,0.1593166157447434,0.0074370110317837,9367.0,738210.6990482695,0.012688789273951607,0.4095
VGlut-F-500335,1730651751,dense,1,0.2547579164215668,0.0071112693152585,4292.0,644658.2860508822,0.006657790790672063,0.35181762168823166
Cha-F-400237,5813021533,dense,0,0.354113395358309,0.0083341325026713,20393.0,889960.0297908339,0.022914512244772315,0.24983333333333332
TH-M-000032,542376096,dense,0,0.2871240280401959,0.0050483350111814,14568.0,864714.5782768554,0.016847177514955423,0.24266666666666667
Trh-M-400131,988567837,dense,1,0.315829617598743,0.0050107725284552,7376.0,1222737.1789617112,0.0060323674841255255,0.3049792531120332
TH-M-200010,548712377,dense,1,0.1999456610193943,0.0071815574257366,29969.0,1729872.0661838185,0.017324402530016606,0.3443291326908821
TH-M-000032,296139882,dense,0,0.0780295770974653,0.0092306915524376,16011.0,864714.5782768554,0.018515936243269582,0.31233333333333335
TH-F-200026,5813049380,dense,0,0.3067738286640846,0.0059667901423478,21349.0,1382876.9938294876,0.015438104831637968,0.325
TH-F-200004,5813021602,dense,0,0.3139133683150598,0.0107103393802287,28038.0,1197016.218437569,0.02342324153017509,0.25379565038982355
TH-M-300063,329970706,dense,1,0.1949856553051545,0.0036779189118565,9090.0,1321855.0586647457,0.00687669948411904,0.43557126030624266
TH-F-000036,510987433,dense,0,0.2963903624397722,0.0061620888091155,15271.0,1205319.3953636256,0.012669670843049019,0.3476621417797888
TH-M-200095,422751191,dense,1,0.2402002140044427,0.0089705383274206,36332.0,1609930.6968268582,0.022567431052535156,0.3179533213644524
Cha-F-500071,609548390,dense,1,0.2006423618470307,0.0042978354530505,17190.0,1782964.1654936017,0.009641248171267124,0.35499462943071963
TH-M-200010,5813083780,dense,0,0.2649426073028224,0.007949119261035,31648.0,1729872.0661838185,0.018294994536686763,0.24314306893995552
fru-F-000094,422738252,dense,0,0.2810494882514857,0.0053233713691514,26128.0,1895768.1104830545,0.013782276353062194,0.4038333333333333
TH-M-000032,361005850,dense,0,0.1935528739633965,0.0074370110317837,11639.0,864714.5782768554,0.01345993266725468,0.376
TH-M-100016,361312808,dense,0,0.1647801007544979,0.0073725653804609,26296.0,1361051.0177571604,0.019320363202352604,0.36314067611777534
TH-F-100075,5813021602,dense,0,0.3320535074663822,0.0107103393802287,27422.0,1257279.5808117804,0.021810582481817286,0.23388661349428755
VGlut-F-500002,5813021602,dense,0,0.3179998851027416,0.0107103393802287,25925.0,1120233.660088022,0.0231424933240829,0.22842056932966023
VGlut-F-200036,979627466,dense,0,0.2540246018218132,0.0053024819518936,13908.0,1486744.1171998836,0.009354669602590501,0.3695
VGlut-F-000463,5813024692,dense,0,0.0979526513766171,0.0045899628593477,7775.0,1844759.988476582,0.004214640413152422,0.5435010482180294
TH-M-200095,393766777,dense,0,0.0404608601851881,0.0111608587915755,26903.0,1609930.6968268582,0.016710657205943887,0.45960502692998206
VGlut-F-000158,297917475,dense,0,0.255909495198142,0.0115776729246933,8976.0,530480.2833873575,0.01692051576862417,0.42207792207792205
TH-M-200010,5813020996,dense,0,0.1914539809194645,0.0062001493530176,23864.0,1729872.0661838185,0.013795239813684685,0.32431430689399554
Cha-F-400237,701201945,dense,1,0.4131324508927766,0.0121442522817228,22771.0,889960.0297908339,0.0255865423589325,0.286
Gad1-F-600059,359598627,dense,1,0.2947812264337348,0.0031576645170727,6826.0,994153.5612249173,0.006866142481639902,0.30633931843165996
TH-F-200064,361312808,dense,0,0.2475289239069542,0.0073725653804609,36310.0,1654970.5518196595,0.021939967427261307,0.32592849704963556
Gad1-F-600059,1110972158,dense,1,0.3324688125560351,0.0032246970825484,4058.0,994153.5612249173,0.004081864370128145,0.31586661780872116
TH-F-200081,361312808,dense,0,0.2621374685228721,0.0073725653804609,35879.0,1420016.2902909406,0.02526661154897661,0.25740090316106373
fru-F-000094,548712377,dense,0,0.2389207844217353,0.0071815574257366,35913.0,1895768.1104830545,0.018943772606687177,0.36283333333333334
Cha-F-000329,454002974,dense,0,0.189830124286946,0.0023428681510156,7554.0,2211104.078989877,0.0034163927748941504,0.3521486643437863
TH-M-300063,5813049380,dense,0,0.2187345590276051,0.0059667901423478,18197.0,1321855.0586647457,0.013766259682344793,0.4534746760895171
Cha-F-200299,5812987694,dense,1,0.365240652013765,0.0070221367288957,20051.0,1009842.8286281296,0.019855565075645745,0.25433333333333336
TH-F-000036,486880919,dense,0,0.2706223437596449,0.0045971912567604,5681.0,1205319.3953636256,0.0047132735288691946,0.36368778280542985
VGlut-F-000463,610274046,dense,0,0.0042033547464016,0.004926812899851,6613.0,1844759.988476582,0.0035847481739134366,0.6016771488469602
TH-M-200095,548712377,dense,0,0.1749624537075052,0.0071815574257366,27000.0,1609930.6968268582,0.016770908246681964,0.37881508078994613
VGlut-F-100002,5813055298,dense,0,0.2365790553142084,0.0068585911156019,11145.0,2051935.2017057939,0.0054314580649208865,0.4488333333333333
TH-F-300037,361312808,dense,0,0.2473169845097452,0.0073725653804609,38788.0,1664619.1167319196,0.023301426500586475,0.295
VGlut-F-200319,5813068669,dense,0,0.186345015101773,0.0255439437891369,33210.0,640312.5925108,0.051865292653040955,0.5171332586786114
Gad1-F-600059,298595394,dense,1,0.3253511379575706,0.0028601614333604,3746.0,994153.5612249173,0.0037680295540906935,0.3367533895199707
TH-M-200010,735941254,dense,0,0.0982862745035091,0.0020240292171286,6886.0,1729872.0661838185,0.003980641189952763,0.34544106745737585
VGlut-F-400049,327499164,dense,0,0.0768968372467349,0.0099348161433268,12905.0,655842.4543745084,0.01967698174145769,0.35518346989668687
TH-F-200034,361312808,dense,0,0.2877071106704251,0.0073725653804609,38930.0,1684323.787549554,0.023113133168200094,0.2025
TH-M-200095,579575594,dense,0,0.1875464553949101,0.0025818564445092,13271.0,1609930.6968268582,0.008243211975619124,0.3355475763016158
TH-M-200049,361312808,dense,0,0.1956451075705577,0.0073725653804609,28213.0,1348979.1014002748,0.02091433438124741,0.32393876130828114
VGlut-F-600204,1005857944,dense,0,0.0480338389398362,0.0048563015664861,38376.0,3672160.683764572,0.010450523085677791,0.4475
VGlut-F-200036,5813021583,dense,0,0.2584637076559695,0.0055672555347458,22789.0,1486744.1171998836,0.015328125220983242,0.2545
VGlut-F-000463,610274029,dense,0,0.0064209618541426,0.0054607533508875,10146.0,1844759.988476582,0.005499902460687393,0.600104821802935
VGlut-F-600204,5813068748,dense,0,0.0711982767981781,0.002792065653302,17274.0,3672160.683764572,0.004704042520898431,0.47583333333333333
VGlut-F-400049,330268940,dense,0,0.0934984265652733,0.0222252385627405,38277.0,655842.4543745084,0.058363101907615345,0.4552903455646598
VGlut-F-200319,421646999,dense,0,0.1924225166727391,0.0074931054668523,6055.0,640312.5925108,0.009456318789947696,0.42933930571108625
TH-M-200064,361312808,dense,0,0.2145230513991184,0.0073725653804609,29262.0,1403126.01620545,0.020854862401550232,0.2864786993208479
Gad1-F-600059,455431209,dense,1,0.2905140950339459,0.0030910483865674,6349.0,994153.5612249173,0.0063863373301980275,0.3239281788200806
VGlut-F-000158,361273559,dense,0,0.2606447176120908,0.0049948768964428,5793.0,530480.2833873575,0.010920292763774488,0.37265512265512263
Trh-M-300071,957506896,dense,1,0.3118737079838436,0.0024950966738276,7640.0,1413900.7901884224,0.005403490862312808,0.28102305020524154
Trh-M-300071,1070426862,dense,1,0.2383935806003524,0.0024039298509311,4185.0,1413900.7901884224,0.0029598964998401966,0.4013261761919798
VGlut-F-600204,669325882,dense,0,0.0156987426841909,0.0039734589202448,25197.0,3672160.683764572,0.006861627845263271,0.44816666666666666
TH-F-100075,510987433,dense,0,0.3220176842787004,0.0061620888091155,15537.0,1257279.5808117804,0.012357633287870876,0.2892864841560681
TH-F-200004,510987433,dense,0,0.3285091928911853,0.0061620888091155,16266.0,1197016.218437569,0.013588788313354304,0.30077964710709887
TH-F-100075,329225149,dense,0,0.1273211659737147,0.0046532270518663,15912.0,1257279.5808117804,0.012655896304087108,0.2838973916792412
TH-F-000036,326817334,dense,0,0.2418812281607276,0.0045564446807227,5784.0,1205319.3953636256,0.0047987280568525656,0.4226998491704374
TH-F-100095,361312808,dense,0,0.2470025821772291,0.0073725653804609,36425.0,1513786.5596609681,0.024062176908320448,0.26128417037507945
TH-F-100075,297251714,dense,0,0.0789499849262385,0.0103776723772329,16881.0,1257279.5808117804,0.013426607937989849,0.337141625350291
VGlut-F-500002,297251714,dense,0,0.0095989513948965,0.0103776723772329,16223.0,1120233.660088022,0.014481800161874517,0.4297520661157025
Cha-F-000329,579510789,dense,1,0.1545319271608441,0.0029210999503204,7751.0,2211104.078989877,0.0035054885356373524,0.3470383275261324
TH-M-300063,331662710,dense,0,0.1656150368228789,0.007491428241166,14153.0,1321855.0586647457,0.010706922750136058,0.44122497055359244
VGlut-F-500002,296139882,dense,0,0.0411361486233793,0.0092306915524376,19491.0,1120233.660088022,0.017399048693527475,0.3790174471992654
TH-F-200004,361005850,dense,0,0.1885717992105252,0.0074370110317837,14336.0,1197016.218437569,0.011976445915421572,0.362330734509643
VGlut-F-000158,298214577,dense,0,0.2175965825111499,0.0077645721867061,5849.0,530480.2833873575,0.011025857478908507,0.5483405483405484
TH-M-000045,361312808,dense,0,0.1797652112166457,0.0073725653804609,29431.0,1644907.5139273328,0.01789219135471721,0.34311297389979045
TH-F-200026,331662710,dense,0,0.3055242528085954,0.007491428241166,22387.0,1382876.9938294876,0.016188713891324147,0.26866666666666666
VGlut-F-300438,358890923,dense,0,0.2224261642780364,0.0053835870393462,7342.0,795289.980680878,0.009231852756040299,0.4586258776328987
TH-M-000029,5813055949,dense,0,0.0528216296005412,0.0089795250863707,7477.0,738210.6990482695,0.010128544614213319,0.6245
TH-F-000010,359931311,dense,1,0.3937985128137361,0.0047465358944083,3986.0,719306.6360949413,0.005541447555161841,0.18057455540355677
Cha-F-200299,5813059915,dense,0,0.2929663197907037,0.0080482783213203,17484.0,1009842.8286281296,0.017313585346495946,0.29
VGlut-F-200036,5813056261,dense,0,0.2055686064028961,0.0029012593103959,17194.0,1486744.1171998836,0.011564868359716787,0.36466666666666664
TH-F-000009,5813021112,dense,0,0.2545528610099554,0.0054625534536694,30760.0,2616380.0214790953,0.011756701911601785,0.4211666666666667
VGlut-F-000016,5813033371,dense,0,0.4583946093100717,0.0148149624710751,28557.0,866371.7645259477,0.03296160051525401,0.22433333333333333
VGlut-F-200392,950880008,dense,0,0.1762599376569824,0.0264839921877304,40856.0,852843.5428096463,0.04790562154624768,0.3636666666666667
Trh-M-700039,543692985,dense,0,0.2410814831348111,0.0102024433851842,38902.0,1858218.030428363,0.020935110607570723,0.3855
TH-F-200106,5813055913,dense,0,0.0902114552171492,0.0031145591474259,12448.0,2042138.1940735355,0.0060955718061222255,0.43790177423502186
TH-F-300062,5813082239,dense,1,0.1714725297473926,0.0100907599802441,20377.0,1203994.0662224072,0.016924502015141882,0.544498246785774
TH-F-100095,328611004,dense,0,0.161877815091477,0.0066598917914075,30942.0,1513786.5596609681,0.020440133916190838,0.4534859080313626
VGlut-F-300438,390280026,dense,0,0.2024389951689598,0.0065025134560798,9960.0,795289.980680878,0.012523733785094167,0.4563691073219659
Trh-M-300071,5813062858,dense,1,0.2326826787812445,0.0125198785153089,44207.0,1413900.7901884224,0.03126598436521758,0.19545311019892642
TH-M-200013,1107561814,dense,0,0.0896639735540706,0.0105064770541019,13218.0,1015218.8925079332,0.013019852267866174,0.5484581497797357
TH-F-200081,328611004,dense,0,0.1128884601790975,0.0066598917914075,27560.0,1420016.2902909406,0.01940822805233689,0.49707308914534204
Trh-M-300071,953414780,dense,1,0.324051364975957,0.0056183269388605,18404.0,1413900.7901884224,0.013016471967278133,0.27849700031575625
Cha-F-100135,422738252,dense,0,0.2064672151613844,0.0053233713691514,25468.0,1938839.6624464456,0.01313569166821368,0.42082708377973
TH-M-000029,487143497,dense,0,0.0966767006392686,0.0100406176418543,17413.0,738210.6990482695,0.0235881165396946,0.527
VGlut-F-000111,484359937,dense,1,0.1872673943622685,0.0023883645013971,10395.0,1969958.4054742053,0.005276761159582825,0.414
Trh-M-700039,516055524,dense,0,0.2053092297711589,0.0056819856329669,17989.0,1858218.030428363,0.009680780029807972,0.35733333333333334
Cha-F-300267,329646990,dense,0,0.2510869391154653,0.0021649413289478,8426.0,2001187.3655329011,0.004210500298534625,0.37611607142857145
VGlut-F-500002,329225149,dense,0,0.0607407642476587,0.0046532270518663,15232.0,1120233.660088022,0.013597163290739853,0.40128558310376494
TH-F-300037,328611004,dense,0,0.2012012510068801,0.0066598917914075,34511.0,1664619.1167319196,0.02073206996910745,0.4086666666666667
Cha-F-100135,424793122,dense,0,0.217641771383572,0.0033301475775719,9226.0,1938839.6624464456,0.004758516229422782,0.43775444611099207
TH-F-200034,328611004,dense,0,0.1794453628216499,0.0066598917914075,31470.0,1684323.787549554,0.018684056018578393,0.4355
VGlut-F-100002,5813126031,dense,0,0.1786103432393339,0.0053035489594856,12540.0,2051935.2017057939,0.00611130409458124,0.5591666666666667
VGlut-F-100002,2095549849,dense,0,0.2247560973411461,0.0061077352307459,18248.0,2051935.2017057939,0.008893068350711202,0.5528333333333333
TH-M-300005,579268807,dense,0,0.1243598978500702,0.0034570917122179,16393.0,1965228.7278717377,0.008341522677491565,0.506
VGlut-F-000111,5813032849,dense,1,0.1426565111239631,0.0024369951772705,10755.0,1969958.4054742053,0.005459506134806473,0.4583333333333333
TH-M-000008,579268807,dense,0,0.2816494898095004,0.0034570917122179,16900.0,2122714.918833458,0.007961502437306762,0.374
TH-F-200037,422751191,dense,0,0.1112099408887483,0.0089705383274206,43366.0,1709985.5350794261,0.025360448442615462,0.4526819923371648
TH-F-200037,330640044,dense,0,0.0591046792507285,0.0088201700440544,38913.0,1709985.5350794261,0.022756332847103617,0.5890804597701149
VGlut-F-400049,360255138,dense,0,0.0386421454729334,0.0067100917046356,9937.0,655842.4543745084,0.015151504654387065,0.5610972568578554
TH-F-100095,5813049380,dense,0,0.1543844286885819,0.0059667901423478,20623.0,1513786.5596609681,0.013623452968573578,0.5327399872854418
VGlut-F-000303,5813056909,dense,0,0.2592795595835158,0.001736899524451,7473.0,1562511.3705020803,0.00478268519581954,0.31683333333333336
TH-F-100083,5813049380,dense,0,0.0791053830368358,0.0059667901423478,20378.0,1586227.6926347294,0.012846831570663146,0.6165347405452947
TH-F-200037,517514142,dense,0,0.1035488072704849,0.0056025529566805,17934.0,1709985.5350794261,0.010487808014801127,0.5906130268199233
VGlut-F-200036,823058891,dense,0,0.1110150229443892,0.0041344311089739,14437.0,1486744.1171998836,0.009710480662395675,0.5036666666666667
TH-F-100099,328611004,dense,0,0.1758780015346809,0.0066598917914075,27650.0,1200098.5026374366,0.023039775434461465,0.3887240356083086
VGlut-F-000111,671233447,dense,1,0.1737177645856262,0.0024188596328017,7337.0,1969958.4054742053,0.0037244441200441738,0.5068333333333334
TH-M-100016,328611004,dense,0,0.0376333574165304,0.0066598917914075,20337.0,1361051.0177571604,0.014942129086030001,0.5818974918211559
VGlut-F-000111,1043705078,dense,1,0.2017547578500602,0.0028217895623246,7767.0,1969958.4054742053,0.003942722840450197,0.4706666666666667
TH-F-300078,576825965,dense,0,0.0749035320781003,0.0043594669953577,19422.0,2842390.054589046,0.0068329819718596085,0.465
Cha-F-100135,735941254,dense,0,-0.0209713631079318,0.0020240292171286,6974.0,1938839.6624464456,0.0035969967682630047,0.5043925433897579
TH-F-200037,328611004,dense,0,0.065574619829089,0.0066598917914075,31219.0,1709985.5350794261,0.018256879581469633,0.5544061302681992
VGlut-F-400049,329225149,dense,0,-0.1003586531689209,0.0046532270518663,10389.0,655842.4543745084,0.015840694561178145,0.6423227645172782
TH-M-300063,5813020673,dense,0,0.0335318583408077,0.0036610664163159,3710.0,1321855.0586647457,0.0028066617256415445,0.5891637220259128
TH-F-000019,514842241,dense,0,0.1265440630347701,0.0053025954015498,3226.0,734472.1677876452,0.004392269906860132,0.5671666666666667
TH-M-000045,328611004,dense,0,0.0189080643040801,0.0066598917914075,23598.0,1644907.5139273328,0.014346095327668671,0.5820156220232425
Cha-F-100135,5813020996,dense,0,0.0749982206560785,0.0062001493530176,23434.0,1938839.6624464456,0.012086610591837577,0.45103921148489395
VGlut-F-000303,575768294,dense,0,0.1722318273522794,0.0048727490221169,18736.0,1562511.3705020803,0.01199095274038203,0.4116666666666667
Cha-F-000329,609548390,dense,1,0.0287504740005827,0.0042978354530505,17255.0,2211104.078989877,0.007803793663065735,0.4968641114982578
TH-M-200064,328611004,dense,0,0.0762297592068506,0.0066598917914075,23788.0,1403126.01620545,0.016953573467571488,0.5328256842971805
TH-F-200081,5813049380,dense,0,0.1105828284573819,0.0059667901423478,18226.0,1420016.2902909406,0.012835064023290719,0.6206723532363272
TH-M-000008,5813055913,dense,0,0.2440186725137615,0.0031145591474259,14652.0,2122714.918833458,0.0069024812846993295,0.41783333333333333
TH-F-200096,5813049380,dense,0,0.1100259959571622,0.0059667901423478,18927.0,1433860.63806277,0.013200027602104685,0.6438385119425069
TH-M-200013,5813048837,dense,0,-0.1005841577491366,0.0028167538623208,3293.0,1015218.8925079332,0.003243635460590355,0.6818753933291378
TH-F-300037,393063351,dense,0,-0.0681537827551829,0.0036493165421767,13191.0,1664619.1167319196,0.00792433528331536,0.5221666666666667
TH-F-000019,487143497,dense,0,0.0979533232253514,0.0100406176418543,12707.0,734472.1677876452,0.017300859797418383,0.5268333333333334
TH-F-200064,328611004,dense,0,0.0883714225108716,0.0066598917914075,27456.0,1654970.5518196595,0.01659002329063306,0.5709822978132593
TH-F-000009,797442049,dense,0,0.1559862951092591,0.0072627900877114,25565.0,2616380.0214790953,0.009771134082252914,0.5148333333333334
VGlut-F-200392,5812987694,dense,0,0.1063198939417034,0.0070221367288957,9591.0,852843.5428096463,0.01124590797557425,0.47983333333333333
Trh-M-100071,707539688,dense,0,0.0989107930799954,0.0047139484118605,9533.0,1339307.5604103517,0.007117857228461531,0.623
TH-F-000036,602368546,dense,0,0.2180696294568914,0.0053959558428184,8594.0,1205319.3953636256,0.007130060325136747,0.4423076923076923
VGlut-F-700261,1228265278,dense,0,0.1600742069635804,0.0040352727711172,10855.0,2063830.574672214,0.00525963716848416,0.5778333333333333
TH-F-200034,393063351,dense,0,-0.105910519529388,0.0036493165421767,12364.0,1684323.787549554,0.007340631350927972,0.5673333333333334
TH-F-000009,1014344148,dense,0,0.2060511956839559,0.0030475826391158,14201.0,2616380.0214790953,0.005427728343519407,0.39916666666666667
Trh-M-200043,2040301572,dense,0,0.148474928370775,0.0078478480378787,2340.0,231906.29041594834,0.010090282569752479,0.43661971830985913
TH-F-000009,5813063093,dense,0,0.0682125118987143,0.0023022145124021,10816.0,2616380.0214790953,0.004133956042779093,0.5878333333333333
VGlut-F-000303,329897255,dense,0,0.0804059943213116,0.0040497666400079,13570.0,1562511.3705020803,0.008684736800116574,0.45
Trh-F-100066,707539688,dense,0,0.0902151804726743,0.0047139484118605,10401.0,1479397.7426569161,0.007030563654450616,0.6065
VGlut-F-100035,5813068707,dense,1,0.1850705995477962,0.0044238795505414,11081.0,2282218.0115905977,0.004855364362091362,0.5138333333333334
VGlut-F-100035,488231898,dense,0,0.1827422452395981,0.0032300827633633,12441.0,2282218.0115905977,0.005451275880225489,0.5776666666666667
TH-M-200064,298258399,dense,0,0.0643857646233644,0.0031137405870378,7596.0,1403126.01620545,0.0054136263687436115,0.4758180695616382
TH-F-100083,329970706,dense,0,-0.1185552535961422,0.0036779189118565,7308.0,1586227.6926347294,0.004607156988831401,0.7717678100263852
Trh-F-100001,707539688,dense,0,0.0716119757286502,0.0047139484118605,9310.0,1400583.0348265665,0.006647231737426301,0.6476666666666666
VGlut-F-200062,5813021602,dense,0,0.2404506933208154,0.0107103393802287,33042.0,1409930.694070042,0.023435194466628548,0.49116666666666664
TH-M-200035,543692985,dense,0,0.2136508991159861,0.0102024433851842,37471.0,995235.1481007283,0.037650398573149606,0.4035
VGlut-F-200062,487143497,dense,0,0.1390406333376853,0.0100406176418543,21874.0,1409930.694070042,0.015514237750833269,0.6815
Trh-F-100001,922069357,dense,0,0.1871578918832293,0.0020224414303772,6538.0,1400583.0348265665,0.004668055971997117,0.5801666666666667
TH-F-200064,5813049380,dense,0,0.0516402426123415,0.0059667901423478,17096.0,1654970.5518196595,0.010330093173683814,0.707913918778202
Trh-M-100071,614081151,dense,0,0.1040100342161251,0.0055766169098386,18414.0,1339307.5604103517,0.013748895731132972,0.6366666666666667
Cha-F-300267,298258399,dense,0,0.012471591875088,0.0031137405870378,8507.0,2001187.3655329011,0.004250976268648713,0.6612723214285714
VGlut-F-400334,576825965,dense,0,0.0200349488782511,0.0043594669953577,25461.0,4394226.06709591,0.005794194384001472,0.5191666666666667
Trh-M-700039,1043117106,dense,0,0.0765557715870042,0.0026137717207596,9972.0,1858218.030428363,0.005366431622505148,0.571
Trh-M-100071,922069357,dense,0,0.1682930687671156,0.0020224414303772,6281.0,1339307.5604103517,0.004689736835410351,0.633
TH-F-200064,5813055800,dense,0,0.049707324746139,0.0044265336062419,20235.0,1654970.5518196595,0.012226803659890734,0.6065602221450885
Trh-F-100038,704699661,dense,0,0.0203687023868785,0.0013318271962394,5716.0,3966910.4931880534,0.0014409198316461813,0.6603333333333333
VGlut-F-100035,5813011119,dense,0,0.0468526809669349,0.0051551423134414,15434.0,2282218.0115905977,0.006762719390354489,0.6776666666666666
TH-F-300078,736860990,dense,0,0.1294220395387976,0.0042087634387646,16415.0,2842390.054589046,0.005775069460821515,0.5521666666666667
Trh-F-100066,614081151,dense,0,0.0969220015307502,0.0055766169098386,19780.0,1479397.7426569161,0.013370305651863588,0.612
TH-F-200096,5813020673,dense,1,-0.0110557617746531,0.0036610664163159,4153.0,1433860.63806277,0.002896376321209952,0.5556964700908898
Trh-M-100025,614081151,dense,0,0.0652029121514203,0.0055766169098386,15913.0,1195442.2930896047,0.01331139118298472,0.6761666666666667
VGlut-F-200062,417221397,dense,0,0.0146312368753127,0.00308185485468,8703.0,1409930.694070042,0.006172643830369477,0.6535
Trh-M-100020,328611004,dense,0,0.0619793991933051,0.0066598917914075,27333.0,2824614.772431803,0.00967671778352562,0.6438333333333334
TH-F-100095,329970706,dense,0,-0.0811060343230105,0.0036779189118565,8033.0,1513786.5596609681,0.005306560524489723,0.7332061877516423
TH-M-300005,423101189,dense,0,-0.1682853138470809,0.0086651930964115,10967.0,1965228.7278717377,0.0055805209055114985,0.7085
VGlut-F-100035,636789034,dense,0,0.0882548449233468,0.0015931702388634,5218.0,2282218.0115905977,0.0022863722806057874,0.6473333333333333
Trh-F-100066,5813057861,dense,0,0.0780211266499218,0.0050784949812218,16532.0,1479397.7426569161,0.011174817645935736,0.5325
TH-F-200096,5813055800,dense,0,0.0429910801585809,0.0044265336062419,19492.0,1433860.63806277,0.013594068686015984,0.6074825618262524
TH-F-000091,298258399,dense,0,-0.0120914946405796,0.0031137405870378,8880.0,1441682.7278143088,0.006159468951579032,0.6652093492517236
VGlut-F-000177,1042656011,dense,0,0.054494366757715,0.0033577211892547,2840.0,692876.1887527442,0.004098856399023211,0.6116670734683916
Trh-M-100025,705795727,dense,0,0.0874225463381502,0.0023573979419701,3237.0,1195442.2930896047,0.002707784406417491,0.6291666666666667
TH-M-200013,1192019859,dense,0,-0.0074183736521686,0.0011886761638915,846.0,1015218.8925079332,0.0008333178255874401,0.6730648206419132
TH-F-100050,5813041180,dense,0,0.2083788846870055,0.0023738258138058,9281.0,2196659.5868870397,0.004225051553460051,0.463
Trh-M-100037,704699661,dense,0,0.0447450174007233,0.0013318271962394,4445.0,3108657.445274638,0.0014298777135308652,0.6111666666666666
Trh-M-700039,456847100,dense,0,0.017358604472127,0.0046462168660054,13215.0,1858218.030428363,0.007111652014781942,0.5465
TH-F-000012,579912201,dense,0,0.1671522822679053,0.0028323275136114,14536.0,2675123.9128844934,0.005433766985517443,0.6416666666666667
Trh-F-100066,5813009620,dense,0,0.0585992922249399,0.0071545708292606,24333.0,1479397.7426569161,0.01644790937445888,0.583
Trh-F-100001,614081151,dense,0,0.0565188734496322,0.0055766169098386,18455.0,1400583.0348265665,0.013176655393577057,0.669
Trh-M-100025,5813057861,dense,0,0.0722049884726552,0.0050784949812218,12461.0,1195442.2930896047,0.01042375702451911,0.5788333333333333
fru-F-000131,297925608,dense,0,-0.0662296361164027,0.0112783975449004,19549.0,1043695.3940263906,0.018730560766952745,0.7188800605372683
Trh-F-000008,704699661,dense,0,0.0658604261503411,0.0013318271962394,5304.0,3317903.6068613506,0.001598599787236569,0.5835
Trh-M-100037,1727979406,dense,0,0.0669553489218108,0.002763081509708,7320.0,3108657.445274638,0.002354714254903472,0.6185
VGlut-F-100125,1135837629,dense,0,0.0311424042452273,0.0026487779024252,18734.0,3653272.458831391,0.005128005154587521,0.499
VGlut-F-400334,736860990,dense,0,0.0710752238419991,0.0042087634387646,18916.0,4394226.06709591,0.0043047398361325895,0.5863333333333334
TH-F-200096,387568523,dense,0,0.021883255032585,0.0030222392685012,7341.0,1433860.63806277,0.005119744419456358,0.5884590995561192
Trh-F-100038,693927941,dense,0,0.0163007368935081,0.0014384874005926,8522.0,3966910.4931880534,0.0021482713095326727,0.6715
Trh-M-100025,5813060787,dense,0,0.2640108054020224,0.0036108521024408,5789.0,1195442.2930896047,0.00484255913770493,0.5605
VGlut-F-000303,698569644,dense,0,0.0477034481619719,0.0027024863872594,8716.0,1562511.3705020803,0.005578199406766106,0.5913333333333334
Trh-F-100001,642694410,dense,0,0.1179492276404689,0.0022352024778099,6083.0,1400583.0348265665,0.004343191263025155,0.6205
VGlut-F-100003,704699661,dense,0,0.0453011503234286,0.0013318271962394,5453.0,3330544.8467349946,0.0016372696513441921,0.6551666666666667
VGlut-F-000177,1479156699,dense,0,0.0894459930273738,0.0058519719897724,6069.0,692876.1887527442,0.008759140663968969,0.5958018061996583
TH-F-000010,331774819,dense,0,-0.0316136678348392,0.0091654392986334,7204.0,719306.6360949413,0.010015200247713471,0.6753957396912253
TH-F-000010,543821838,dense,0,-0.2503176118921522,0.0055138298591699,6370.0,719306.6360949413,0.008855750357847698,0.7533711158882157
VGlut-F-700261,1352684733,dense,0,-0.0432482938206573,0.0063958813534755,20486.0,2063830.574672214,0.009926202398301843,0.5723333333333334
TH-M-300005,1036637638,dense,0,-0.0735028796147997,0.0087874240361337,30795.0,1965228.7278717377,0.015669931730211233,0.7475
VGlut-F-100125,640194409,dense,1,0.1235636029495437,0.0018451527063369,8146.0,3653272.458831391,0.0022297816797944886,0.553
TH-F-100050,1160073701,dense,0,0.0329808065587027,0.0014572698312573,4830.0,2196659.5868870397,0.002198793126086849,0.6058333333333333
Trh-M-700039,329897255,dense,0,-0.0859288177293132,0.0040497666400079,9459.0,1858218.030428363,0.005090360681636201,0.653
TH-M-000008,581746661,dense,0,-0.2477513983073146,0.002248257441827,4526.0,2122714.918833458,0.0021321751497781305,0.767
VGlut-F-400334,5813011660,dense,0,0.1390516203139376,0.0035488963661128,14032.0,4394226.06709591,0.00319328131637833,0.5748333333333333
TH-F-200081,387568523,dense,0,-0.0080079426457274,0.0030222392685012,7467.0,1420016.2902909406,0.005258390379782278,0.6057869208897809
TH-F-100083,298258399,dense,0,-0.0280176274411849,0.0031137405870378,8968.0,1586227.6926347294,0.005653665007640941,0.6007036059806509
