em_id,mean_score,max_score,n_chance,n_rank1,n_top5,group
355086967,0.31331334,0.89188707,866,0,0,unseen
355133859,0.1498493,0.64157337,851,0,0,unseen
355816896,0.13800482,0.4415147,287,0,0,unseen
356136008,0.07218763,0.3313463,279,0,0,unseen
356144721,0.28793573,0.51430875,24,0,0,unseen
356153135,0.26342323,0.59703577,88,0,0,unseen
356429209,0.08125096,0.60183835,383,0,0,unseen
356472628,0.24119495,0.6662613,284,0,0,unseen
356472645,0.3449769,0.75521004,110,0,0,unseen
356481698,0.21203299,0.49430913,497,0,0,unseen
356486199,0.31403464,0.326593,2,0,0,unseen
356490891,0.26615706,0.6035019,280,0,0,unseen
356499529,0.28991422,0.5384162,35,0,0,unseen
356503889,0.25547516,0.68663114,308,0,0,unseen
356517307,0.10327065,0.45770198,456,0,0,unseen
356809554,0.24287276,0.5087089,141,0,0,unseen
356818390,0.04591066,0.1704014,286,0,0,unseen
356818551,0.052775726,0.310099,409,0,0,pos_only
356818664,0.62585366,0.6741884,2,0,0,unseen
356832459,0.4616339,0.5949506,8,0,0,unseen
356832508,0.28645808,0.30590144,2,0,0,unseen
356835277,0.14905047,0.7560559,321,0,0,unseen
356844539,0.10828496,0.7163447,366,0,0,unseen
356913605,0.105613925,0.3923926,1045,0,0,unseen
357146296,0.09360618,0.33583552,229,0,0,unseen
357150583,0.25938538,0.57765776,463,0,0,unseen
357160116,0.37334946,0.5226534,3,0,0,unseen
357224041,0.03127793,0.12005985,1099,0,0,unseen
357249642,0.30395165,0.61618656,428,0,0,unseen
357496172,0.40293846,0.5904409,8,0,0,unseen
357505462,0.54975814,0.8597426,71,0,0,unseen
357515217,0.38018498,0.7477904,63,0,0,unseen
357522097,0.33069637,0.44194362,10,0,0,unseen
357522570,0.34717527,0.3993867,7,0,0,unseen
357530358,0.1069742,0.2660073,372,0,0,unseen
357569116,0.28072366,0.8640309,549,1,4,unseen
357569240,0.10097186,0.56001914,367,0,0,unseen
357573309,0.3139471,0.76381606,337,0,0,unseen
357663649,0.21536492,0.6704703,348,0,0,unseen
357814777,0.28175706,0.65737855,529,0,0,unseen
357823645,0.7566378,0.9191479,3,0,1,unseen
357832762,0.5255957,0.75152546,12,0,0,unseen
357842366,0.38970837,0.72719276,141,0,0,unseen
357855613,0.34404275,0.39033484,6,0,0,unseen
357862532,0.24591623,0.6241144,123,0,0,unseen
357863646,0.34413657,0.71179247,233,0,0,unseen
357919199,0.16743703,0.52812225,318,0,0,unseen
357923095,0.14073916,0.534226,477,0,0,unseen
357932060,0.19876072,0.8288356,399,0,0,unseen
357940977,0.12378546,0.72654617,196,0,0,unseen
357949364,0.0547954,0.5975202,281,0,0,unseen
358197007,0.24666242,0.5389765,394,0,0,unseen
358197600,0.35073715,0.65603864,213,0,0,unseen
358209090,0.33157372,0.77578884,330,0,0,unseen
358213022,0.24820727,0.729407,309,0,0,unseen
358251878,0.45087674,0.88328135,613,6,18,unseen
358259842,0.3065502,0.7633908,443,0,0,unseen
358264919,0.22607097,0.6915743,993,0,0,unseen
358281935,0.17456606,0.5907398,179,0,0,unseen
358281997,0.23030324,0.541505,353,0,0,unseen
358286194,0.1451721,0.65801126,298,0,0,unseen
358286442,0.078888945,0.74954844,347,0,0,unseen
358290727,0.29300013,0.8271174,826,0,0,unseen
358290805,0.12309734,0.46779016,238,0,0,unseen
358501372,0.27848223,0.27848223,1,0,0,unseen
358514340,0.20688418,0.4836748,311,0,0,unseen
358529697,0.4643281,0.8384609,14,0,0,unseen
358538491,0.52031815,0.69119525,7,0,0,unseen
358541542,0.5806873,0.7658511,9,0,0,unseen
358593042,0.31809694,0.6546324,340,0,0,unseen
358613830,0.16693637,0.5966067,741,0,0,unseen
358631384,0.08713747,0.41276214,126,0,0,unseen
358631450,0.15762027,0.6753636,198,0,0,unseen
358631537,0.09634672,0.50181216,320,0,0,unseen
358635284,0.159043,0.6430313,980,0,0,unseen
358639742,0.3004847,0.7930358,756,0,0,unseen
358639884,0.03700615,0.39584133,259,0,0,unseen
358847551,0.08217933,0.20717223,332,0,0,unseen
358865451,0.19200312,0.23904346,2,0,0,unseen
358870425,0.38070768,0.7668393,379,0,0,unseen
358874595,0.37396395,0.63483614,15,0,0,unseen
358877435,0.14804403,0.35230356,644,0,0,unseen
358879127,0.14439872,0.24242064,42,0,0,unseen
358890923,0.06825053,0.3026509,322,0,0,neg_only
358985893,0.14979589,0.5030653,111,0,0,unseen
359027729,0.17657077,0.36728132,47,0,0,unseen
359066834,0.36791182,0.7583091,375,0,0,unseen
359214479,0.16281137,0.33110353,65,0,0,unseen
359218739,0.20319588,0.48406655,442,0,0,unseen
359218762,0.11972349,0.5240113,306,0,0,unseen
359219503,0.15010488,0.4548223,504,0,0,unseen
359227113,0.23936951,0.56458676,270,0,0,unseen
359240144,0.14963685,0.37286872,271,0,0,unseen
359279388,0.21892764,0.44983572,19,0,0,unseen
359287673,0.31206968,0.7595161,874,0,0,unseen
359326692,0.21499205,0.6720285,184,0,0,unseen
359529027,0.22739571,0.42041865,161,0,0,unseen
359555628,0.4096538,0.79122555,6,0,0,unseen
359555689,0.17168048,0.47832906,11,0,0,unseen
359556017,0.3650352,0.86217576,342,0,0,unseen
359560118,0.4390547,0.6795112,7,0,0,unseen
359560701,0.29847908,0.73727673,129,0,0,unseen
359560762,0.42558482,0.6188349,136,0,0,unseen
359564703,0.23463106,0.5939079,805,0,0,unseen
359568205,0.44821152,0.52466714,3,0,0,unseen
359568460,0.21924075,0.57027066,105,0,0,unseen
359581549,0.087566525,0.24773423,59,0,0,unseen
359594119,0.29945597,0.721161,272,0,0,unseen
359598627,0.4489679,0.80971175,643,0,1,pos_only
359628017,0.1551093,0.42415884,195,0,0,unseen
359744514,0.46896636,0.8141455,374,0,2,unseen
359891881,0.15254793,0.2785936,11,0,0,unseen
359892436,0.7719521,0.86116064,3,0,0,unseen
359897288,0.090633206,0.79333156,872,0,0,unseen
359897526,0.2620074,0.5987726,162,0,0,unseen
359901157,0.2097387,0.4709159,694,0,0,unseen
359905678,0.25985813,0.5601379,437,0,0,unseen
359913782,0.33126217,0.68649995,247,0,0,unseen
359918228,0.31235498,0.644564,315,0,0,unseen
359926718,0.28656113,0.6121245,317,0,0,unseen
359926731,0.3479346,0.7274519,331,0,0,unseen
359926787,0.3948507,0.7193799,301,0,0,unseen
359926923,0.366339,0.7021944,247,0,0,unseen
359931311,0.0751255,0.2811336,238,0,0,pos_only
359944162,0.38675386,0.80846673,806,1,1,unseen
360236724,0.12922953,0.42212644,128,0,0,unseen
360236750,0.3741616,0.72080916,185,0,0,unseen
360238069,0.055874083,0.24313788,56,0,0,unseen
360242173,0.16796196,0.39795998,309,0,0,unseen
360245971,0.31382158,0.6536828,571,0,0,unseen
360246734,0.21151136,0.61557347,187,0,0,unseen
360246848,0.08354747,0.7308996,838,0,0,unseen
360254108,0.11850982,0.37867412,326,0,0,unseen
360254511,0.14648816,0.40660062,581,0,0,unseen
360255138,0.080255814,0.29439166,885,0,0,neg_only
360259229,0.05512318,0.15075265,70,0,0,neg_only
360263797,0.22233944,0.55526483,295,0,0,unseen
360268385,0.06385491,0.45718488,215,0,0,unseen
360284300,0.025654688,0.14144634,347,0,0,unseen
360310976,0.18230732,0.716075,342,0,0,unseen
360314997,0.046268,0.28837797,215,0,0,unseen
360315461,0.21712929,0.57338095,276,0,0,unseen
360319284,0.17915809,0.45944136,331,0,0,unseen
360319323,0.288595,0.67959535,438,0,0,unseen
360573708,0.44859856,0.8146177,10,0,0,unseen
360578457,0.18080632,0.42004555,42,0,0,unseen
360578625,0.2837427,0.43427208,12,0,0,unseen
360583021,0.3075619,0.81556475,353,0,0,unseen
360587642,0.12184318,0.3147705,650,0,0,unseen
360591860,0.025873315,0.2690719,346,0,0,pos_only
360595711,0.44124728,0.7258116,22,0,0,unseen
360690414,0.24452941,0.7530935,770,0,0,unseen
360698817,0.11134714,0.52757967,273,0,0,unseen
360759031,0.06773075,0.5499324,270,0,0,unseen
360914546,0.1552363,0.7169172,432,0,0,unseen
360914617,0.12976871,0.5872808,256,0,0,unseen
360932188,0.18582833,0.44338855,72,0,0,unseen
360941147,0.2643412,0.7229225,650,0,0,unseen
360950551,0.24910526,0.49903432,16,0,0,unseen
360954739,0.19411986,0.54704875,640,0,0,unseen
361005850,0.028502213,0.24340297,986,0,0,neg_only
361040812,0.05477792,0.3124276,626,0,0,neg_only
361260110,0.12177043,0.7980663,896,0,0,unseen
361264970,0.18382826,0.4857569,280,0,0,unseen
361269751,0.09129596,0.37388754,67,0,0,unseen
361269864,0.3557887,0.6665126,174,0,0,unseen
361273559,0.107031055,0.72178185,495,0,0,neg_only
361298637,0.14028649,0.5332851,255,0,0,unseen
361312808,0.027814193,0.19373843,347,0,0,both
361351171,0.07159468,0.4312492,272,0,0,unseen
361355033,0.115927994,0.6804265,975,0,0,unseen
361614914,0.2948266,0.6701303,1014,0,0,unseen
361636071,0.116776355,0.5663359,268,0,0,unseen
361704572,0.2540912,0.5008892,326,0,0,neg_only
361722354,0.061965868,0.25848722,704,0,0,unseen
361955275,0.22143614,0.5416034,146,0,0,unseen
361964245,0.20343037,0.47944275,645,0,0,unseen
361968122,0.15183865,0.4034833,202,0,0,unseen
361981338,0.09361093,0.22503327,14,0,0,unseen
362019898,0.1897471,0.43682903,327,0,0,unseen
362020664,0.32382262,0.7596902,917,0,0,unseen
362041442,0.059905924,0.4793307,325,0,0,unseen
362395402,0.57795763,0.8197118,312,0,0,unseen
362507326,0.20075463,0.7301631,815,0,0,neg_only
362689128,0.5144073,0.9367272,1057,0,2,unseen
362701969,0.47315943,0.9290719,1139,0,2,unseen
362715189,0.14397143,0.44775814,1145,0,0,unseen
362719326,0.23267305,0.5626559,860,0,0,unseen
362862047,0.20937628,0.71007323,845,0,0,unseen
362866879,0.24506505,0.66695404,357,0,0,unseen
363029976,0.41492778,0.86319095,1070,0,0,unseen
363030024,0.40032262,0.8568821,1140,0,0,unseen
363030040,0.4579687,0.8990222,1089,0,1,unseen
363034501,0.3712065,0.7251033,1147,0,0,unseen
363047222,0.35564163,0.8775802,1123,0,0,unseen
363384138,0.48182887,0.8975164,1155,0,4,unseen
363716151,0.40013543,0.8458158,1134,0,0,unseen
363716362,0.46795696,0.9117843,1089,0,0,unseen
363725201,0.42125264,0.82368594,1100,0,0,unseen
363725228,0.5232784,0.8951017,1034,0,0,unseen
364407023,0.38894454,0.8446489,1124,0,0,unseen
386191185,0.08626467,0.2425199,47,0,0,unseen
386280932,0.2684118,0.6745129,298,0,1,unseen
386506469,0.36883754,0.8983777,519,0,1,unseen
386821081,0.2579618,0.367859,2,0,0,unseen
386825553,0.2468423,0.2562968,2,0,0,unseen
386825720,0.32481775,0.387491,2,0,0,unseen
386825792,0.1960302,0.29903704,3,0,0,unseen
386829647,0.11765743,0.5497393,1034,0,0,unseen
386833850,0.012179174,0.043143563,334,0,0,unseen
386834269,0.089707,0.3809256,848,0,0,unseen
386838513,0.26580504,0.6666483,161,0,0,unseen
386838814,0.27498624,0.5568786,64,0,0,unseen
386842280,0.33669153,0.66057754,757,0,0,unseen
386877197,0.3723509,0.68386585,327,0,0,unseen
387023620,0.4461521,0.77782184,495,0,0,unseen
387166379,0.12957342,0.47123316,141,0,0,unseen
387170738,0.28916743,0.7008425,326,0,0,unseen
387180418,0.10665175,0.4396478,892,0,0,unseen
387180498,0.36489162,0.5922568,171,0,0,unseen
387215056,0.35157883,0.7745461,328,0,0,unseen
387227028,0.5796273,0.8962029,1130,8,35,unseen
387364605,0.14949355,0.6813859,303,0,0,unseen
387503511,0.22823262,0.607753,322,0,0,unseen
387507495,0.2596539,0.5328497,312,0,0,unseen
387512128,0.08741904,0.40470052,1043,0,0,unseen
387516191,0.27402467,0.64498645,318,0,0,unseen
387538632,0.3319731,0.44232786,6,0,0,unseen
387556524,0.35717857,0.6948048,88,0,0,unseen
387568523,0.14263183,0.57083774,380,0,0,neg_only
387809633,0.20874299,0.8338483,445,0,0,unseen
387870860,0.03482668,0.15513074,160,0,0,neg_only
387878711,0.44305822,0.6737364,14,0,0,unseen
387913101,0.13507146,0.5842038,325,0,0,unseen
387913933,0.25729066,0.61873335,958,0,0,unseen
387943673,0.24394833,0.58553416,313,0,0,unseen
387944118,0.09919882,0.24660823,270,0,0,unseen
387952104,0.123142324,0.615611,406,0,0,unseen
388012215,0.3537629,0.69116646,306,0,0,unseen
388208592,0.39435166,0.8379097,315,0,0,unseen
388211850,0.22639973,0.63838273,268,0,0,unseen
388280137,0.39692637,0.6736542,332,0,0,unseen
388280200,0.2759104,0.7048376,1089,0,0,unseen
388280268,0.21579364,0.74779826,1093,0,0,unseen
388280297,0.3075518,0.756026,327,0,0,unseen
388280322,0.40647456,0.6534804,1112,0,0,unseen
388280381,0.41035557,0.7514564,338,0,0,unseen
388280529,0.3856144,0.634695,326,0,0,unseen
388284324,0.1617,0.4022783,1044,0,0,unseen
388293131,0.21213998,0.52653384,734,0,0,unseen
388513242,0.34972852,0.46564418,7,0,0,unseen
388513464,0.6913599,0.8627595,10,0,0,unseen
388553520,0.19352415,0.6712318,184,0,0,unseen
388565572,0.25788426,0.5922065,973,0,0,unseen
388605118,0.31747255,0.8488825,302,0,0,unseen
388608485,0.16958985,0.6023943,327,0,0,unseen
388612388,0.078662656,0.43800196,333,0,0,unseen
388638672,0.052493647,0.16643347,328,0,0,unseen
388863775,0.42858064,0.5378654,2,0,0,unseen
388877336,0.107731976,0.2791584,265,0,0,unseen
388881226,0.11844748,0.4498139,333,0,0,unseen
388885518,0.23873137,0.6280914,756,0,0,unseen
388898076,0.45445102,0.57890165,9,0,0,unseen
388898102,0.11456955,0.5345592,800,0,0,unseen
388898107,0.26230106,0.752098,321,0,0,unseen
388898135,0.23245086,0.6637839,309,0,0,unseen
388898152,0.09445185,0.4512656,624,0,0,unseen
388898174,0.20076422,0.56627494,267,0,0,unseen
388898182,0.21273184,0.5953442,213,0,0,unseen
388902705,0.22957225,0.71905345,283,0,0,unseen
388902751,0.17867662,0.73805064,916,0,1,unseen
388924424,0.106764935,0.55008066,334,0,0,unseen
388954086,0.10573156,0.5442497,541,0,0,unseen
388975834,0.10501049,0.30809557,858,0,0,neg_only
389199936,0.34950954,0.6988943,640,0,0,unseen
389204888,0.4645105,0.68772304,10,0,0,unseen
389204929,0.41584468,0.75213784,282,0,0,unseen
389205204,0.28987423,0.72700673,300,0,0,unseen
389210230,0.3097857,0.6678873,250,0,0,unseen
389217959,0.27256647,0.7113171,455,0,0,unseen
389239243,0.14327607,0.5958393,754,0,0,unseen
389247395,0.28746876,0.6438995,302,0,0,unseen
389311717,0.10984155,0.6743035,1067,0,0,unseen
389325067,0.31615368,0.6310097,327,0,0,unseen
389536926,0.18816136,0.5833905,231,0,0,unseen
389541075,0.20812137,0.6442959,1156,0,0,unseen
389545760,0.31665543,0.71396106,328,0,0,unseen
389546522,0.15713368,0.3833963,101,0,0,unseen
389563849,0.37532485,0.9015376,543,0,2,unseen
389568268,0.2572142,0.6481301,328,0,0,unseen
389589423,0.36908585,0.64205873,89,0,0,unseen
389657555,0.05162123,0.63552696,315,0,0,unseen
389909109,0.31546503,0.66272855,391,0,0,unseen
389917104,0.31315267,0.4064858,4,0,0,unseen
389920846,0.1699076,0.5805849,689,0,0,unseen
389929872,0.07534804,0.24100688,313,0,0,unseen
389934175,0.31011003,0.5795836,302,0,0,unseen
389976940,0.15991941,0.43194884,311,0,0,unseen
390097182,0.15737495,0.7083857,291,0,0,unseen
390245740,0.52563673,0.8213256,7,0,0,unseen
390271033,0.16958734,0.47409615,282,0,0,unseen
390279522,0.36389104,0.73660463,306,0,0,unseen
390279635,0.21685854,0.5185187,740,0,0,unseen
390280026,0.08141366,0.37691554,285,0,0,neg_only
390331214,0.39838558,0.8932134,328,0,0,unseen
390331583,0.1226628,0.7382019,508,0,0,pos_only
390344260,0.2422519,0.73274124,976,0,0,unseen
390352384,0.064299874,0.42630073,325,0,0,unseen
390473497,0.23693688,0.5649886,353,0,2,unseen
390560212,0.46046102,0.60268044,8,0,0,unseen
390564245,0.1176063,0.47633415,397,0,0,unseen
390590450,0.06460338,0.3098327,319,0,0,unseen
390590590,0.2830197,0.6313507,765,0,0,unseen
390593931,0.43846494,0.7444142,187,0,0,unseen
390594712,0.134849,0.76531315,897,0,0,unseen
390598284,0.30294162,0.5858651,224,0,0,unseen
390599254,0.2503326,0.42349628,7,0,0,unseen
390607680,0.22300114,0.56668276,301,0,0,unseen
390616420,0.23999779,0.63681436,266,0,0,unseen
390616496,0.28086886,0.76473206,651,1,1,unseen
390628719,0.19428502,0.48714355,215,0,0,unseen
390629106,0.2034442,0.43969834,307,0,0,unseen
390641835,0.08559148,0.5353069,355,0,0,unseen
390706983,0.23146586,0.8676392,240,0,1,unseen
390910102,0.42869285,0.90603584,542,0,1,unseen
390918452,0.2607321,0.60489047,628,0,0,unseen
390919685,0.4512267,0.54905736,5,0,0,unseen
390931864,0.526954,0.7340882,7,0,0,unseen
390935343,0.50976366,0.69654775,6,0,0,unseen
390935535,0.62874174,0.7409428,4,0,0,unseen
390947722,0.2734171,0.65381336,330,0,0,unseen
390948259,0.120504305,0.30631125,59,0,0,unseen
390948675,0.093854114,0.30270973,649,0,0,unseen
390952738,0.092107125,0.25100964,94,0,0,unseen
390953189,0.33333513,0.68810284,268,0,0,unseen
390961490,0.094195,0.41536003,313,0,0,unseen
391026123,0.0910552,0.75306135,301,0,1,unseen
391034580,0.24914013,0.72176224,748,0,0,unseen
391273276,0.08845415,0.28113005,46,0,0,unseen
391276906,0.31011224,0.66704357,11,0,0,unseen
391289383,0.18663609,0.49217442,779,0,0,unseen
391297978,0.26383293,0.5459603,312,0,0,unseen
391310849,0.29183933,0.7310482,710,0,0,unseen
391328156,0.0837383,0.334302,351,0,0,unseen
391496898,0.120507665,0.7162935,83,0,0,neg_only
391599963,0.4392206,0.80377334,319,0,0,unseen
391600399,0.10544565,0.39341795,267,0,0,unseen
391604407,0.51032764,0.7305693,6,0,0,unseen
391609333,0.24303514,0.4371865,42,0,0,unseen
391610069,0.19824982,0.85684943,1064,0,0,unseen
391617921,0.095463246,0.3469109,438,0,0,unseen
391625677,0.5210685,0.7417583,4,0,0,unseen
391630222,0.078825854,0.35931477,329,0,0,unseen
391631218,0.09456934,0.2837378,338,0,0,unseen
391643292,0.23597874,0.49099523,595,0,0,unseen
391652073,0.1148487,0.39454004,326,0,0,unseen
391716661,0.12523325,0.43253893,226,0,0,unseen
391799282,0.39428106,0.74755305,297,0,0,unseen
391945237,0.3932362,0.646615,7,0,0,unseen
391949576,0.10812591,0.74867594,984,0,0,unseen
391954490,0.086654104,0.2926275,625,0,0,unseen
391958263,0.2957981,0.64799035,145,0,0,unseen
391958379,0.31437185,0.65479314,122,0,0,unseen
391976125,0.31913957,0.6933725,333,0,0,unseen
392002352,0.17012617,0.64615786,549,0,0,unseen
392285973,0.42271176,0.86543673,442,0,0,unseen
392299403,0.38426915,0.66084105,205,0,0,unseen
392304239,0.15456223,0.4985424,1127,0,0,unseen
392307898,0.35114476,0.62106025,69,0,0,unseen
392325540,0.22133493,0.58916473,533,0,0,unseen
392325925,0.0854624,0.49029157,249,0,0,unseen
392389970,0.21619433,0.5081853,338,0,0,unseen
392399005,0.18029895,0.6551552,327,0,0,unseen
392411222,0.08220391,0.47513047,534,0,0,unseen
392424485,0.16862026,0.4336418,56,0,0,unseen
392636270,0.055365317,0.28640667,617,0,0,unseen
392640591,0.2668594,0.42108315,8,0,0,unseen
392645639,0.07313077,0.63506174,220,0,0,unseen
392735903,0.29302734,0.6538911,876,0,0,unseen
392985492,0.3480437,0.6893728,29,0,0,unseen
393003572,0.028777009,0.19897944,181,0,0,unseen
393051378,0.18149461,0.7673319,815,0,0,unseen
393063351,0.18629637,0.5534437,883,0,0,both
393215059,0.16383485,0.43242136,346,0,0,unseen
393340402,0.32695973,0.7411722,641,0,0,unseen
393404592,0.1236719,0.702493,416,0,0,unseen
393766777,0.118349396,0.33468166,1151,0,0,neg_only
393776005,0.03550788,0.2235636,326,0,0,unseen
393883499,0.1182167,0.4661755,792,0,0,unseen
393888286,0.23210248,0.7628615,414,0,0,unseen
394060556,0.451485,0.9074472,1096,0,4,unseen
394060620,0.5713666,0.963135,1106,40,108,unseen
394064790,0.49683958,0.8844219,1046,0,0,unseen
394095053,0.12414124,0.71637547,336,0,0,unseen
394397189,0.398296,0.89856017,1140,0,1,unseen
394401778,0.3928838,0.8514874,1138,0,0,unseen
394755782,0.4363033,0.83724993,1152,0,0,unseen
395105113,0.42427185,0.915063,1140,0,0,unseen
415494049,0.42088714,0.8443725,1077,0,0,unseen
415835178,0.3701149,0.85391325,1085,0,0,unseen
415848228,0.41028076,0.8740158,1060,0,0,unseen
415908516,0.43493336,0.79487085,904,0,0,unseen
416508862,0.3851056,0.8766533,1069,1,1,unseen
416837168,0.41300932,0.866733,1070,0,1,unseen
416876055,0.07063433,0.23382512,339,0,0,unseen
417186612,0.11349364,0.28666988,30,0,0,unseen
417186656,0.20885038,0.20885038,1,0,0,unseen
417190793,0.19194008,0.47631863,337,0,0,unseen
417199910,0.24354741,0.8677833,575,0,1,unseen
417221397,0.056323454,0.2254618,844,0,0,neg_only
417536905,0.10132797,0.7063628,238,0,0,unseen
417540543,0.37303624,0.7054026,140,0,0,unseen
417554241,0.26304555,0.4719341,53,0,0,unseen
417834021,0.20047672,0.72697145,599,0,0,unseen
417869138,0.25253424,0.59577775,313,0,0,unseen
417882515,0.050624814,0.4628171,257,0,0,unseen
417908800,0.30910826,0.79963124,373,0,0,unseen
418205694,0.31933773,0.7125968,301,0,0,unseen
418214549,0.29885435,0.6724739,699,0,0,unseen
418224106,0.29769367,0.78461903,327,0,0,unseen
418224293,0.2502735,0.49105686,60,0,0,unseen
418224351,0.20569365,0.55770797,241,0,0,unseen
418511983,0.1426767,0.6103785,434,0,0,unseen
418516266,0.1956425,0.87207407,857,0,0,unseen
418552044,0.1539551,0.26661676,62,0,0,unseen
418556051,0.38554704,0.7220387,757,0,0,unseen
418585726,0.09393137,0.3700574,202,0,0,unseen
418607079,0.02018971,0.21889062,1324,0,0,unseen
418611695,0.2190156,0.65541244,330,0,0,unseen
418641700,0.12387241,0.5840865,289,0,0,unseen
418861761,0.47723684,0.6878186,20,0,0,unseen
418865948,0.23026071,0.23026071,1,0,0,unseen
418870503,0.3838135,0.65655285,100,0,0,unseen
418888180,0.21075892,0.6713752,501,0,0,unseen
418888552,0.53378266,0.83660436,236,0,0,unseen
418892691,0.57913834,0.90518135,249,0,0,unseen
418897332,0.34805027,0.7488235,323,0,0,unseen
418922937,0.17518027,0.75473964,992,0,0,unseen
418969956,0.15212531,0.6812595,338,0,0,neg_only
418970095,0.09696815,0.32799587,330,0,0,unseen
