fc_id,em_id,score,shift,score_x,score_y,score_z
Gad1-F-700276,Gad1-F-100601,0.38523182598740696,"(16, 21, 20)",194.0,219.0,260.0
Gad1-F-700276,VGlut-F-700294,0.16312056737588654,"(10, 0, 1)",8.0,8.0,7.0
Gad1-F-700276,VGlut-F-500740,0.27350427350427353,"(10, 1, 0)",11.0,8.0,45.0
Gad1-F-700276,Gad1-F-700448,0.21604938271604937,"(12, 0, 2)",10.0,10.0,15.0
Gad1-F-700276,VGlut-F-600483,0.3137931034482759,"(11, 3, 0)",17.0,16.0,58.0
Gad1-F-700276,VGlut-F-700037,0.3080568720379147,"(16, 0, 0)",14.0,9.0,42.0
Gad1-F-700276,VGlut-F-800049,0.2619047619047619,"(15, 1, 0)",7.0,6.0,42.0
Gad1-F-700276,VGlut-F-700229,0.21243523316062177,"(13, 1, 0)",1.0,1.0,39.0
Gad1-F-700276,VGlut-F-500482,0.28115015974440893,"(12, 3, 0)",18.0,17.0,53.0
Gad1-F-700276,Gad1-F-200281,0.4864154250657318,"(15, 29, 17)",150.0,186.0,219.0
Gad1-F-700276,VGlut-F-700326,0.16546762589928057,"(10, 0, 1)",9.0,6.0,8.0
Gad1-F-700276,Gad1-F-500596,0.43002915451895046,"(18, 32, 17)",90.0,102.0,103.0
Gad1-F-700276,VGlut-F-600579,0.2876712328767123,"(16, 0, 0)",9.0,9.0,45.0
Gad1-F-700276,Gad1-F-100350,0.554093567251462,"(14, 16, 16)",119.0,110.0,150.0
Gad1-F-700276,VGlut-F-100079,0.20270270270270271,"(12, 0, 1)",11.0,9.0,10.0
Gad1-F-700276,Gad1-F-400314,0.43333333333333335,"(9, 6, 6)",25.0,27.0,39.0
Gad1-F-700276,Trh-F-500061,0.44545454545454544,"(7, 6, 5)",28.0,28.0,42.0
Gad1-F-700276,VGlut-F-700108,0.2523809523809524,"(15, 1, 0)",7.0,6.0,40.0
Gad1-F-700276,VGlut-F-800257,0.4326530612244898,"(8, 7, 6)",30.0,30.0,46.0
Gad1-F-700276,VGlut-F-900094,0.21212121212121213,"(12, 0, 1)",12.0,9.0,14.0
Gad1-F-700276,VGlut-F-700218,0.30141843971631205,"(7, 6, 6)",24.0,26.0,35.0
Gad1-F-700276,VGlut-F-200120,0.24503311258278146,"(12, 0, 0)",14.0,9.0,14.0
Gad1-F-700276,Gad1-F-700011,0.2057142857142857,"(12, 0, 1)",11.0,11.0,14.0
Gad1-F-700276,VGlut-F-500764,0.28253968253968254,"(11, 2, 0)",16.0,17.0,56.0
Gad1-F-700276,VGlut-F-500800,0.24050632911392406,"(12, 0, 1)",12.0,12.0,14.0
Gad1-F-700276,Gad1-F-100497,0.4601479046836483,"(15, 21, 21)",188.0,178.0,194.0
Gad1-F-700276,VGlut-F-700046,0.265625,"(14, 0, 0)",7.0,7.0,37.0
Gad1-F-700276,Gad1-F-100061,0.44537815126050423,"(9, 9, 7)",44.0,46.0,69.0
Gad1-F-700276,VGlut-F-600626,0.28343949044585987,"(12, 1, 0)",17.0,10.0,62.0
Gad1-F-700276,VGlut-F-600684,0.16783216783216784,"(12, 0, 1)",8.0,9.0,7.0
Gad1-F-700276,VGlut-F-600511,0.21164021164021163,"(12, 0, 1)",13.0,11.0,16.0
Gad1-F-700276,VGlut-F-500809,0.319672131147541,"(7, 8, 6)",21.0,23.0,34.0
Gad1-F-700276,G0239-F-000008,0.14049586776859505,"(11, 0, 3)",14.0,9.0,11.0
Gad1-F-700276,VGlut-F-700428,0.34210526315789475,"(7, 6, 5)",21.0,24.0,33.0
Gad1-F-700276,VGlut-F-700076,0.3524229074889868,"(6, 5, 5)",27.0,20.0,33.0
Gad1-F-700276,Gad1-F-400185,0.23076923076923078,"(12, 0, 0)",6.0,17.0,13.0
Gad1-F-700276,VGlut-F-600291,0.31272727272727274,"(11, 2, 0)",21.0,14.0,51.0
Gad1-F-700276,VGlut-F-700074,0.2952029520295203,"(10, 3, 0)",15.0,16.0,49.0
Gad1-F-700276,Gad1-F-700462,0.19834710743801653,"(10, 0, 0)",6.0,11.0,7.0
Gad1-F-700276,VGlut-F-400151,0.40384615384615385,"(7, 8, 8)",31.0,33.0,41.0
Gad1-F-700276,Trh-F-300080,0.3881278538812785,"(7, 6, 6)",24.0,24.0,37.0
Gad1-F-700276,VGlut-F-900032,0.25886524822695034,"(11, 1, 0)",12.0,10.0,51.0
Gad1-F-700276,Gad1-F-600031,0.17482517482517482,"(12, 0, 0)",6.0,11.0,8.0
Gad1-F-700276,VGlut-F-500341,0.28440366972477066,"(16, 1, 0)",11.0,7.0,44.0
Gad1-F-700276,VGlut-F-500300,0.3274336283185841,"(8, 8, 6)",21.0,23.0,30.0
Gad1-F-700276,VGlut-F-900136,0.28104575163398693,"(12, 2, 0)",14.0,19.0,53.0
Gad1-F-700276,Gad1-F-700488,0.3739539748953975,"(18, 18, 18)",202.0,217.0,296.0
Gad1-F-700276,Gad1-F-500141,0.4695912263210369,"(16, 22, 17)",136.0,149.0,186.0
Gad1-F-700276,G0239-F-000012,0.13865546218487396,"(9, 8, 3)",11.0,10.0,12.0
Gad1-F-700276,VGlut-F-900080,0.31746031746031744,"(12, 2, 0)",26.0,20.0,54.0
Gad1-F-700276,G0239-F-000005,0.1375,"(12, 11, 4)",10.0,10.0,13.0
Gad1-F-700276,fru-F-500442,0.32894736842105265,"(8, 4, 5)",22.0,24.0,29.0
Gad1-F-700276,VGlut-F-400225,0.375,"(8, 6, 5)",28.0,28.0,40.0
Gad1-F-700276,Gad1-F-900026,0.19444444444444445,"(12, 0, 2)",10.0,9.0,9.0
Gad1-F-700276,VGlut-F-900049,0.315018315018315,"(10, 2, 0)",23.0,21.0,42.0
Gad1-F-700276,Gad1-F-400056,0.21666666666666667,"(10, 0, 1)",6.0,13.0,7.0
Gad1-F-700276,VGlut-F-500761,0.3942307692307692,"(7, 6, 4)",23.0,24.0,35.0
Gad1-F-700276,VGlut-F-700569,0.41409691629955947,"(7, 6, 5)",22.0,30.0,42.0
Gad1-F-700276,VGlut-F-700462,0.2867383512544803,"(10, 0, 0)",12.0,8.0,60.0
Gad1-F-700276,Gad1-F-500011,0.17333333333333334,"(12, 0, 0)",10.0,5.0,11.0
Gad1-F-700276,fru-F-700165,0.3709677419354839,"(7, 7, 7)",24.0,23.0,45.0
Gad1-F-700276,Gad1-F-200064,0.3288888888888889,"(4, 4, 8)",13.0,21.0,40.0
Gad1-F-700276,VGlut-F-600692,0.2361111111111111,"(11, 0, 0)",10.0,7.0,51.0
Gad1-F-700276,Gad1-F-000492,0.4037780401416765,"(24, 18, 19)",204.0,218.0,262.0
Gad1-F-700276,Gad1-F-400040,0.21052631578947367,"(12, 0, 1)",11.0,10.0,11.0
Gad1-F-700276,VGlut-F-600312,0.2868217054263566,"(10, 2, 0)",15.0,17.0,42.0
Gad1-F-700276,VGlut-F-600787,0.2995169082125604,"(7, 2, 7)",18.0,15.0,29.0
Gad1-F-700276,Trh-F-500220,0.3691588785046729,"(7, 7, 7)",19.0,25.0,35.0
Gad1-F-700276,VGlut-F-800022,0.3401639344262295,"(10, 2, 0)",20.0,20.0,43.0
Gad1-F-700276,VGlut-F-300636,0.3686635944700461,"(7, 9, 6)",23.0,22.0,35.0
Gad1-F-700276,Trh-F-500211,0.42857142857142855,"(8, 7, 7)",28.0,31.0,40.0
Gad1-F-700276,5HT1A-F-700012,0.4069627851140456,"(22, 18, 15)",107.0,112.0,120.0
Gad1-F-700276,VGlut-F-700004,0.2765957446808511,"(11, 1, 0)",16.0,9.0,53.0
Gad1-F-700276,VGlut-F-400764,0.21568627450980393,"(12, 0, 1)",11.0,10.0,12.0
Gad1-F-700276,Gad1-F-700616,0.3105022831050228,"(4, 5, 6)",20.0,16.0,32.0
Gad1-F-700276,VGlut-F-400506,0.18125,"(12, 0, 0)",10.0,9.0,10.0
Gad1-F-700276,Gad1-F-500838,0.41089108910891087,"(2, 8, 7)",21.0,26.0,36.0
Gad1-F-700276,VGlut-F-800276,0.4018264840182648,"(7, 7, 6)",28.0,27.0,33.0
Gad1-F-700276,VGlut-F-400263,0.44664031620553357,"(8, 6, 6)",33.0,34.0,46.0
Gad1-F-700276,VGlut-F-600669,0.379182156133829,"(7, 6, 5)",31.0,31.0,40.0
Gad1-F-700276,VGlut-F-900131,0.3246268656716418,"(10, 3, 0)",16.0,18.0,53.0
Gad1-F-700276,VGlut-F-500777,0.20848056537102475,"(11, 0, 0)",9.0,2.0,48.0
Gad1-F-700276,VGlut-F-700349,0.2727272727272727,"(11, 2, 0)",14.0,10.0,57.0
Gad1-F-700276,VGlut-F-500039,0.44545454545454544,"(7, 7, 6)",30.0,28.0,40.0
Gad1-F-700276,VGlut-F-700408,0.34054054054054056,"(14, 0, 0)",11.0,11.0,41.0
Gad1-F-700276,Gad1-F-000550,0.37209302325581395,"(6, 6, 8)",25.0,22.0,33.0
Gad1-F-700276,VGlut-F-800250,0.2290748898678414,"(16, 0, 0)",6.0,4.0,42.0
Gad1-F-700276,VGlut-F-500551,0.37130801687763715,"(7, 6, 7)",23.0,29.0,36.0
Gad1-F-700276,VGlut-F-200559,0.35023041474654376,"(7, 3, 6)",26.0,18.0,32.0
Gad1-F-700276,Gad1-F-000355,0.4645858343337335,"(17, 15, 17)",132.0,115.0,140.0
Gad1-F-700276,G0239-F-000010,0.18435754189944134,"(12, 5, 3)",12.0,12.0,9.0
Gad1-F-700276,Gad1-F-200461,0.4027777777777778,"(22, 18, 17)",189.0,204.0,245.0
Gad1-F-700276,Gad1-F-200479,0.3811563169164882,"(17, 26, 17)",190.0,220.0,302.0
Gad1-F-700276,VGlut-F-900045,0.34183673469387754,"(6, 2, 5)",16.0,17.0,34.0
Gad1-F-700276,VGlut-F-700508,0.24723247232472326,"(11, 0, 0)",9.0,4.0,54.0
Gad1-F-700276,VGlut-F-400861,0.21052631578947367,"(12, 0, 1)",10.0,11.0,11.0
Gad1-F-700276,Gad1-F-800029,0.24161073825503357,"(12, 0, 0)",11.0,11.0,14.0
Gad1-F-700276,Gad1-F-600064,0.22058823529411764,"(10, 0, 2)",9.0,13.0,8.0
Gad1-F-700276,VGlut-F-500652,0.20437956204379562,"(12, 0, 0)",9.0,9.0,10.0
Gad1-F-700276,VGlut-F-500787,0.37815126050420167,"(7, 6, 4)",22.0,30.0,38.0
Gad1-F-700276,VGlut-F-700499,0.25120772946859904,"(16, 2, 0)",5.0,6.0,41.0
Gad1-F-700276,Gad1-F-500558,0.26573426573426573,"(12, 0, 1)",12.0,13.0,13.0
Gad1-F-700276,VGlut-F-700081,0.2798507462686567,"(11, 2, 0)",14.0,10.0,51.0
Gad1-F-700276,Gad1-F-600043,0.19852941176470587,"(12, 0, 0)",10.0,6.0,11.0
Gad1-F-700276,VGlut-F-800083,0.2688679245283019,"(16, 1, 0)",10.0,7.0,40.0
Gad1-F-700276,Gad1-F-400408,0.23333333333333334,"(12, 0, 1)",12.0,10.0,13.0
Gad1-F-700276,VGlut-F-500565,0.1736111111111111,"(10, 0, 0)",8.0,8.0,9.0
Gad1-F-700276,Gad1-F-900093,0.3157894736842105,"(3, 6, 8)",23.0,25.0,36.0
Gad1-F-700276,VGlut-F-700025,0.3208955223880597,"(10, 2, 0)",15.0,19.0,52.0
Gad1-F-700276,VGlut-F-500092,0.36324786324786323,"(6, 7, 6)",24.0,27.0,34.0
Gad1-F-700276,VGlut-F-900120,0.37942122186495175,"(5, 6, 9)",33.0,33.0,52.0
Gad1-F-700276,Gad1-F-400129,0.39655172413793105,"(5, 5, 6)",19.0,19.0,31.0
Gad1-F-700276,VGlut-F-200571,0.3983050847457627,"(6, 8, 7)",26.0,26.0,42.0
Gad1-F-700276,VGlut-F-000563,0.32524271844660196,"(7, 3, 7)",17.0,18.0,32.0
Gad1-F-700276,VGlut-F-700410,0.4368932038834951,"(7, 6, 5)",24.0,27.0,39.0
Trh-F-600007,fru-F-600263,0.3698224852071006,"(10, 7, 10)",42.0,45.0,38.0
Trh-F-600007,Trh-F-600066,0.5579710144927537,"(7, 8, 7)",48.0,57.0,49.0
Trh-F-600007,VGlut-F-800158,0.18779342723004694,"(4, 12, 0)",8.0,24.0,8.0
Trh-F-600007,G0239-F-000003,0.218562874251497,"(3, 16, 6)",27.0,25.0,21.0
Trh-F-600007,VGlut-F-700044,0.5239520958083832,"(8, 8, 8)",50.0,59.0,66.0
Trh-F-600007,VGlut-F-500869,0.23652694610778444,"(15, 14, 0)",24.0,26.0,29.0
Trh-F-600007,VGlut-F-800045,0.26047904191616766,"(16, 11, 0)",26.0,30.0,31.0
Trh-F-600007,Trh-F-600108,0.6730158730158731,"(8, 9, 8)",60.0,75.0,77.0
Trh-F-600007,Gad1-F-400019,0.11734693877551021,"(2, 12, 1)",5.0,15.0,3.0
Trh-F-600007,VGlut-F-600023,0.684887459807074,"(9, 9, 7)",64.0,62.0,87.0
Trh-F-600007,Trh-F-500199,0.6677115987460815,"(8, 8, 8)",53.0,77.0,83.0
Trh-F-600007,G0239-F-000011,0.18779342723004694,"(2, 12, 2)",13.0,19.0,8.0
Trh-F-600007,VGlut-F-500345,0.1518987341772152,"(2, 10, 1)",5.0,17.0,2.0
Trh-F-600007,Gad1-F-300223,0.41784037558685444,"(8, 9, 7)",68.0,40.0,70.0
Trh-F-600007,Trh-F-000032,0.625,"(9, 8, 9)",53.0,69.0,73.0
Trh-F-600007,VGlut-F-100195,0.14634146341463414,"(5, 12, 0)",5.0,19.0,6.0
Trh-F-600007,VGlut-F-800199,0.16727272727272727,"(6, 14, 0)",12.0,6.0,28.0
Trh-F-600007,Gad1-F-500029,0.14534883720930233,"(4, 10, 0)",5.0,15.0,5.0
Trh-F-600007,Gad1-F-000394,0.38146551724137934,"(8, 6, 8)",70.0,40.0,67.0
Trh-F-600007,G0239-F-000001,0.25149700598802394,"(4, 16, 4)",32.0,27.0,25.0
Trh-F-600007,Gad1-F-400536,0.15706806282722513,"(2, 12, 2)",7.0,17.0,6.0
Trh-F-600007,VGlut-F-500721,0.5239520958083832,"(8, 8, 7)",53.0,57.0,65.0
Trh-F-600007,Gad1-F-400645,0.32934131736526945,"(11, 8, 10)",37.0,35.0,38.0
Trh-F-600007,Gad1-F-600662,0.4,"(7, 7, 10)",69.0,46.0,67.0
Trh-F-600007,G0239-F-000006,0.21428571428571427,"(3, 10, 2)",13.0,19.0,10.0
Trh-F-600007,VGlut-F-600316,0.32075471698113206,"(7, 9, 8)",31.0,35.0,36.0
Trh-F-600007,VGlut-F-700493,0.2934131736526946,"(16, 16, 0)",41.0,30.0,27.0
Trh-F-600007,VGlut-F-800260,0.26047904191616766,"(16, 11, 0)",31.0,28.0,28.0
Trh-F-600007,5HT1A-F-300008,0.4151376146788991,"(8, 8, 8)",69.0,40.0,72.0
Trh-F-600007,Gad1-F-200344,0.3917748917748918,"(7, 7, 7)",68.0,42.0,71.0
Trh-F-600007,VGlut-F-600107,0.3083832335329341,"(7, 8, 8)",32.0,41.0,30.0
Trh-F-600007,Gad1-F-500079,0.13372093023255813,"(2, 10, 0)",5.0,12.0,6.0
Trh-F-600007,VGlut-F-700145,0.29393939393939394,"(16, 16, 0)",39.0,29.0,29.0
Trh-F-600007,Gad1-F-800493,0.4046511627906977,"(8, 6, 10)",69.0,39.0,66.0
Trh-F-600007,VGlut-F-500567,0.14835164835164835,"(1, 10, 0)",6.0,20.0,1.0
Trh-F-600007,Gad1-F-600475,0.4595300261096606,"(7, 10, 7)",67.0,41.0,68.0
Trh-F-600007,Trh-F-400014,0.47604790419161674,"(8, 8, 9)",57.0,50.0,52.0
Trh-F-600007,Gad1-F-300249,0.5269461077844312,"(8, 8, 7)",57.0,55.0,64.0
Trh-F-600007,VGlut-F-700036,0.1497005988023952,"(7, 16, 0)",15.0,8.0,27.0
Trh-F-600007,VGlut-F-500410,0.2150170648464164,"(7, 16, 0)",20.0,10.0,33.0
Trh-F-600007,VGlut-F-500371,0.24550898203592814,"(15, 15, 1)",26.0,29.0,27.0
Trh-F-600007,VGlut-F-600450,0.2904191616766467,"(14, 5, 12)",41.0,20.0,36.0
Trh-F-600007,Trh-F-500004,0.6827794561933535,"(8, 8, 8)",59.0,75.0,92.0
Trh-F-600007,VGlut-F-600681,0.18042813455657492,"(7, 16, 0)",20.0,8.0,31.0
Trh-F-600007,Gad1-F-700276,0.39520958083832336,"(8, 8, 9)",45.0,31.0,56.0
Trh-F-600007,Trh-F-600007,1.0,"(8, 8, 8)",87.0,108.0,139.0
Trh-F-600007,Trh-F-700013,0.1320754716981132,"(4, 12, 0)",7.0,13.0,8.0
Trh-F-600007,VGlut-F-700029,0.1144578313253012,"(14, 16, 0)",9.0,15.0,14.0
Trh-F-600007,VGlut-F-800041,0.2874251497005988,"(14, 16, 1)",33.0,31.0,32.0
Trh-F-600007,VGlut-F-600169,0.27181208053691275,"(15, 16, 1)",34.0,20.0,27.0
Trh-F-600007,Gad1-F-800638,0.37474541751527496,"(8, 6, 9)",71.0,44.0,69.0
Trh-F-600007,VGlut-F-400497,0.18128654970760233,"(4, 10, 0)",6.0,17.0,8.0
Trh-F-600007,Gad1-F-500568,0.6416938110749185,"(8, 9, 7)",58.0,58.0,81.0
Trh-F-600007,VGlut-F-800128,0.5538922155688623,"(9, 8, 8)",57.0,63.0,65.0
Trh-F-600007,Gad1-F-800021,0.14673913043478262,"(2, 10, 0)",6.0,15.0,6.0
Trh-F-600007,Gad1-F-500697,0.3986636971046771,"(8, 7, 8)",68.0,44.0,67.0
Trh-F-600007,Trh-F-900031,0.5922330097087378,"(8, 9, 8)",49.0,61.0,73.0
Trh-F-600007,VGlut-F-700442,0.3059210526315789,"(16, 16, 1)",37.0,23.0,33.0
Trh-F-600007,VGlut-F-700321,0.42424242424242425,"(8, 6, 11)",48.0,46.0,46.0
Trh-F-600007,VGlut-F-500425,0.18085106382978725,"(11, 14, 0)",15.0,14.0,22.0
Trh-F-600007,VGlut-F-500789,0.2634730538922156,"(16, 15, 0)",27.0,30.0,31.0
Trh-F-600007,VGlut-F-200334,0.15822784810126583,"(3, 10, 1)",5.0,14.0,6.0
Trh-F-600007,VGlut-F-700589,0.2634730538922156,"(14, 15, 0)",25.0,27.0,36.0
Trh-F-600007,Trh-F-400000,0.5329341317365269,"(8, 7, 8)",50.0,57.0,71.0
Trh-F-600007,VGlut-F-800240,0.20952380952380953,"(7, 16, 0)",24.0,11.0,31.0
Trh-F-600007,VGlut-F-800154,0.20735785953177258,"(7, 16, 0)",20.0,9.0,33.0
Trh-F-600007,VGlut-F-100376,0.3795180722891566,"(7, 7, 9)",46.0,40.0,40.0
Trh-F-600007,Gad1-F-500008,0.09844559585492228,"(5, 12, 0)",2.0,13.0,4.0
Trh-F-600007,VGlut-F-500803,0.24850299401197604,"(15, 16, 0)",35.0,24.0,24.0
Trh-F-600007,Cha-F-200058,0.46706586826347307,"(9, 6, 11)",59.0,38.0,59.0
Trh-F-600007,VGlut-F-800137,0.2964071856287425,"(14, 14, 1)",40.0,25.0,34.0
Trh-F-600007,VGlut-F-700339,0.15868263473053892,"(7, 16, 0)",15.0,8.0,30.0
Trh-F-600007,VGlut-F-100370,0.37425149700598803,"(10, 4, 11)",42.0,38.0,45.0
Trh-F-600007,Trh-F-600072,0.6461038961038961,"(8, 8, 8)",47.0,62.0,90.0
Trh-F-600007,VGlut-F-600602,0.24550898203592814,"(15, 15, 0)",22.0,25.0,35.0
Trh-F-600007,VGlut-F-600192,0.31736526946107785,"(16, 16, 0)",39.0,34.0,33.0
Trh-F-600007,VGlut-F-600785,0.2994011976047904,"(15, 14, 1)",37.0,32.0,31.0
Trh-F-600007,VGlut-F-600553,0.5401929260450161,"(8, 8, 8)",46.0,62.0,60.0
Trh-F-600007,Gad1-F-900485,0.36738703339882123,"(8, 8, 8)",72.0,45.0,70.0
Trh-F-600007,VGlut-F-200586,0.1358695652173913,"(2, 10, 0)",4.0,16.0,5.0
Trh-F-600007,VGlut-F-700571,0.15719063545150502,"(7, 16, 0)",14.0,9.0,24.0
Trh-F-600007,Trh-F-700021,0.4880239520958084,"(9, 8, 8)",46.0,55.0,62.0
Trh-F-600007,VGlut-F-300627,0.625748502994012,"(9, 8, 8)",62.0,66.0,81.0
Trh-F-600007,Gad1-F-700439,0.10267857142857142,"(1, 12, 1)",5.0,18.0,0.0
Trh-F-600007,Gad1-F-400824,0.4362745098039216,"(10, 8, 9)",71.0,39.0,68.0
Trh-F-600007,VGlut-F-700199,0.1762917933130699,"(8, 16, 0)",21.0,6.0,31.0
Trh-F-600007,VGlut-F-200574,0.3203592814371258,"(9, 4, 10)",31.0,33.0,43.0
Trh-F-600007,VGlut-F-700574,0.2925170068027211,"(16, 15, 0)",33.0,26.0,27.0
Trh-F-600007,VGlut-F-800086,0.17365269461077845,"(7, 16, 0)",17.0,7.0,34.0
Trh-F-600007,VGlut-F-500416,0.16766467065868262,"(6, 16, 0)",13.0,9.0,34.0
Trh-F-600007,Gad1-F-300563,0.60790273556231,"(8, 9, 8)",59.0,77.0,64.0
Trh-F-600007,fru-F-800076,0.39221556886227543,"(8, 8, 8)",39.0,48.0,44.0
Trh-F-600007,VGlut-F-400167,0.6377245508982036,"(7, 8, 8)",62.0,68.0,83.0
Trh-F-600007,VGlut-F-300655,0.13145539906103287,"(4, 12, 1)",8.0,14.0,6.0
Trh-F-600007,Gad1-F-500358,0.3682092555331992,"(6, 8, 7)",68.0,43.0,72.0
Trh-F-600007,Gad1-F-900562,0.12307692307692308,"(2, 12, 1)",5.0,18.0,1.0
Trh-F-600007,Gad1-F-300137,0.47305389221556887,"(8, 8, 7)",64.0,38.0,56.0
Trh-F-600007,VGlut-F-700102,0.26047904191616766,"(16, 10, 0)",28.0,32.0,27.0
Trh-F-600007,VGlut-F-800085,0.20327868852459016,"(8, 16, 0)",17.0,10.0,35.0
Trh-F-600007,Gad1-F-000185,0.33532934131736525,"(8, 8, 8)",37.0,41.0,34.0
Trh-F-600007,Gad1-F-400037,0.14450867052023122,"(3, 10, 0)",4.0,14.0,7.0
Trh-F-600007,VGlut-F-600706,0.24550898203592814,"(16, 16, 0)",28.0,29.0,25.0
Trh-F-600007,Gad1-F-000619,0.3263473053892216,"(11, 11, 10)",37.0,34.0,38.0
Trh-F-600007,Gad1-F-800183,0.4341317365269461,"(11, 6, 11)",61.0,32.0,52.0
Trh-F-600007,Gad1-F-600684,0.2874251497005988,"(11, 7, 9)",39.0,27.0,30.0
Trh-F-600007,VGlut-F-200218,0.15979381443298968,"(2, 12, 1)",6.0,22.0,3.0
Trh-F-600007,Trh-F-600092,0.6572327044025157,"(8, 9, 8)",56.0,81.0,72.0
Trh-F-600007,VGlut-F-500632,0.184375,"(7, 16, 0)",18.0,6.0,35.0
Trh-F-600007,Gad1-F-400339,0.6149425287356322,"(7, 7, 7)",56.0,74.0,84.0
Trh-F-600007,VGlut-F-600180,0.22483221476510068,"(7, 16, 0)",24.0,10.0,33.0
Trh-F-600007,fru-F-400547,0.3502994011976048,"(8, 9, 7)",37.0,39.0,41.0
Trh-F-600007,Gad1-F-500010,0.12831858407079647,"(4, 12, 0)",7.0,16.0,6.0
Trh-F-600007,fru-F-500420,0.3383233532934132,"(8, 8, 8)",30.0,46.0,37.0
Trh-F-600007,VGlut-F-700551,0.2904191616766467,"(15, 16, 1)",37.0,29.0,31.0
Trh-F-600007,VGlut-F-600796,0.26047904191616766,"(16, 15, 0)",25.0,28.0,34.0
Trh-F-600007,Gad1-F-700105,0.4161676646706587,"(8, 7, 10)",54.0,32.0,53.0
Trh-F-600007,VGlut-F-700473,0.667590027700831,"(8, 8, 8)",67.0,84.0,90.0
Trh-F-600007,VGlut-F-700221,0.3496932515337423,"(8, 9, 8)",38.0,37.0,39.0
Trh-F-600007,VGlut-F-800014,0.17180616740088106,"(3, 12, 0)",9.0,21.0,9.0
Trh-F-600007,Gad1-F-400667,0.3263473053892216,"(11, 8, 10)",38.0,33.0,38.0
Trh-F-600007,Gad1-F-900615,0.12041884816753927,"(5, 12, 1)",4.0,13.0,6.0
Trh-F-600007,Gad1-F-300664,0.6741935483870968,"(9, 9, 8)",67.0,65.0,77.0
Trh-F-600007,Gad1-F-500097,0.09433962264150944,"(3, 12, 0)",3.0,17.0,0.0
Trh-F-600007,Gad1-F-600020,0.13714285714285715,"(3, 10, 0)",6.0,14.0,4.0
Trh-F-600007,VGlut-F-700488,0.14906832298136646,"(5, 16, 0)",13.0,7.0,28.0
Trh-F-600007,VGlut-F-500736,0.22743682310469315,"(6, 14, 0)",21.0,10.0,32.0
Trh-F-600007,VGlut-F-500679,0.13953488372093023,"(4, 10, 0)",6.0,14.0,4.0
Trh-F-600007,VGlut-F-600461,0.17391304347826086,"(7, 16, 0)",15.0,8.0,33.0
Trh-F-600007,VGlut-F-500357,0.39820359281437123,"(10, 5, 11)",50.0,39.0,44.0
Trh-F-600007,VGlut-F-300505,0.12083333333333333,"(3, 14, 1)",4.0,25.0,0.0
Trh-F-600007,Gad1-F-500154,0.12041884816753927,"(3, 12, 2)",5.0,15.0,3.0
Trh-F-600007,VGlut-F-400096,0.47904191616766467,"(7, 8, 8)",46.0,56.0,58.0
Trh-F-600007,VGlut-F-700515,0.32335329341317365,"(8, 9, 7)",39.0,38.0,31.0
Trh-F-600007,Gad1-F-400291,0.4550898203592814,"(11, 7, 11)",63.0,36.0,53.0
Trh-F-600007,VGlut-F-700267,0.5944272445820433,"(9, 8, 8)",51.0,66.0,75.0
Trh-F-600007,Gad1-F-400417,0.43291139240506327,"(9, 8, 10)",66.0,33.0,72.0
Trh-F-600007,Gad1-F-300166,0.6474164133738601,"(8, 7, 8)",59.0,75.0,79.0
Trh-F-600007,Trh-F-400030,0.592814371257485,"(8, 8, 8)",57.0,73.0,68.0
Trh-F-600007,Gad1-F-700009,0.15311004784688995,"(4, 12, 0)",7.0,20.0,5.0
Trh-F-600007,VGlut-F-600089,0.20930232558139536,"(5, 14, 0)",17.0,9.0,28.0
Trh-F-600007,fru-F-500512,0.3980263157894737,"(7, 10, 7)",38.0,45.0,38.0
Trh-F-600007,VGlut-F-700420,0.6063218390804598,"(9, 8, 8)",60.0,73.0,78.0
Trh-F-600007,VGlut-F-700041,0.1676829268292683,"(6, 16, 0)",16.0,9.0,30.0
Trh-F-600007,VGlut-F-100225,0.11219512195121951,"(2, 12, 0)",5.0,16.0,2.0
Trh-F-600007,Gad1-F-400082,0.11049723756906077,"(2, 10, 0)",3.0,16.0,1.0
Trh-F-600007,VGlut-F-600195,0.2251655629139073,"(13, 16, 0)",24.0,23.0,21.0
Trh-F-600007,Gad1-F-600299,0.43410852713178294,"(8, 6, 8)",63.0,42.0,63.0
Trh-F-600007,Gad1-F-700238,0.580327868852459,"(8, 8, 8)",52.0,62.0,63.0
Trh-F-600007,Cha-F-300158,0.41916167664670656,"(10, 8, 12)",56.0,36.0,48.0
Trh-F-600007,VGlut-F-600556,0.6017964071856288,"(7, 8, 8)",59.0,66.0,76.0
Trh-F-600007,VGlut-F-700401,0.14935064935064934,"(8, 16, 0)",14.0,4.0,28.0
Trh-F-600007,Gad1-F-400041,0.12953367875647667,"(4, 12, 0)",5.0,16.0,4.0
Trh-F-600007,VGlut-F-700555,0.3323353293413174,"(15, 15, 0)",42.0,30.0,39.0
Trh-F-600007,VGlut-F-700365,0.24251497005988024,"(16, 15, 0)",27.0,27.0,27.0
Trh-F-600007,Gad1-F-700193,0.5117845117845118,"(8, 8, 8)",40.0,60.0,52.0
Trh-F-600007,VGlut-F-400178,0.6467065868263473,"(8, 9, 8)",60.0,78.0,78.0
Trh-F-600007,Gad1-F-500063,0.1511627906976744,"(3, 10, 0)",6.0,16.0,4.0
Trh-F-600007,VGlut-F-600594,0.24251497005988024,"(14, 13, 0)",30.0,21.0,30.0
