fc_id,em_id,group,score,label,soma_dist_um
VGlut-F-000556,885168486,dense,0.4773069495535738,1,12.422739177010024
VGlut-F-100002,914778159,dense,0.194577355999331,1,40.75989244282642
VGlut-F-100003,1671638278,dense,0.2945573107605437,1,34.13375922338787
VGlut-F-100035,575768294,dense,0.3009568020279424,1,43.672242525337
VGlut-F-100125,1107081827,dense,0.2166064470120867,1,44.938651669924354
VGlut-F-200036,797442049,dense,0.3816082023652505,1,48.675381280663366
VGlut-F-200036,5813059915,dense,0.1131243622135496,0,108.64980703230074
VGlut-F-200062,297251714,dense,0.4023308379646759,1,45.60189958854321
VGlut-F-200062,296139882,dense,0.394921846147481,1,26.389182937366606
VGlut-F-200459,5813011119,dense,0.4369175167571966,1,13.66952096091359
VGlut-F-300438,329566197,dense,0.3905512008361941,1,34.662527767913645
VGlut-F-400049,297917475,dense,0.3590380226012833,1,104.86502834938553
VGlut-F-400184,1762359683,dense,0.3013515310485196,0,113.00791558181129
VGlut-F-400184,1667251683,dense,0.3465133671516698,1,117.76669529283788
VGlut-F-400334,447599745,dense,0.352273275090245,1,8.788980734213
VGlut-F-400757,5813039309,dense,0.2774896428803149,0,111.2954017538343
VGlut-F-400757,1670597533,dense,0.3085636178362353,0,96.22387223512378
VGlut-F-400898,1762359683,dense,0.3422421859397301,0,99.02869420418405
VGlut-F-400898,1916800213,dense,0.3049684666986365,0,48.08988290278948
VGlut-F-500002,5813011298,dense,0.3627480973624614,1,19.912719414534564
VGlut-F-500335,1762359683,dense,0.2621340738591927,0,109.06126230036524
VGlut-F-500335,5813039309,dense,0.2142351340727699,0,90.11168489948228
VGlut-F-500876,1640555311,dense,0.3123798910091361,0,108.65860322757963
VGlut-F-500876,1639886198,dense,0.3174057643219865,0,110.0355532840638
VGlut-F-600204,5813061218,dense,0.2167423064321983,1,33.08775051668191
VGlut-F-700261,5813047489,dense,0.3440322227016676,1,22.609004959086036
VGlut-F-700261,5813057579,dense,0.1502508931506829,0,34.055993499011215
VGlut-F-800130,1671620613,dense,0.2545989090457751,1,54.683039746419155
VGlut-F-800130,1762359683,dense,0.4174898983431883,1,83.36721268681931
fru-F-000094,422751191,dense,0.3155291351979338,1,38.36305867868971
fru-F-000131,360591860,dense,0.3926119336434378,1,112.9737075222495
fru-F-000131,298258611,dense,0.4043901616941968,1,93.71703735568455
fru-F-000131,5812980529,dense,0.445910016376748,1,16.786443000576366
fru-M-000335,673776769,dense,0.2799207275263968,1,40.025035674037746
fru-M-000339,329289084,dense,0.215032388731456,1,16.830574527900957
fru-M-000339,452029745,dense,0.2566885454879554,1,31.12319885450846
fru-M-300299,579268807,dense,0.2789763862592709,1,13.533852590854696
npf-M-300037,5813069630,dense,0.3167082786418715,1,31.396136937452706
Cha-F-000088,1670597533,dense,0.3369657313944184,1,45.42133310041177
Cha-F-000239,1672320134,dense,0.086935372935164,0,49.29568824677777
Cha-F-000239,5813069085,dense,0.1063907583327194,0,90.75026882603342
Cha-F-000239,1704347707,dense,-0.0017077608419671,0,73.38080592943555
Cha-F-200299,950880008,dense,0.396257557301555,0,21.71895144681939
Cha-F-200299,5813023322,dense,0.3166191124632214,0,166.53248156506234
Cha-F-200299,5813098368,dense,0.4656048816895275,0,108.57662697635178
Cha-F-300344,5813047970,dense,0.3433456825115569,1,122.75362866689541
Cha-F-300344,951916894,dense,0.3459274255307237,1,60.73773482871645
Cha-F-400237,1321564092,dense,0.477719090960608,1,48.2984290758815
Cha-F-400237,950880008,dense,0.4396321861320724,1,30.173032486259626
Cha-F-400237,951234513,dense,0.4565006661980478,0,24.408070711938752
Cha-F-800090,361312808,dense,0.2590752555266298,0,168.47467349925748
Cha-F-800090,487144598,dense,0.0951869591359538,0,253.94176612117917
Cha-F-800090,329897255,dense,0.1533643204682109,0,266.6567017542035
Gad1-F-000694,5813070613,dense,0.2956187746411249,0,104.29946534325111
Gad1-F-000694,5813057853,dense,0.3670931829414756,0,93.33524551536932
Gad1-F-000694,1383016399,dense,0.2895554958157722,0,59.86269634967703
Gad1-F-000703,421641859,dense,0.2942465014323399,0,100.62026974266085
Gad1-F-000703,360259229,dense,0.2851492783248704,0,46.83242339524873
Gad1-F-200186,1702306037,dense,0.1191188495449317,0,135.93669753833964
Gad1-F-200186,5813039309,dense,0.0918029398027129,0,101.18800583555728
Gad1-F-200186,5813034455,dense,0.0263855981192124,1,51.20399999122882
TH-F-000009,1406911688,dense,0.2661991656774697,1,149.7581143518832
TH-F-000010,298258611,dense,0.3085632368912199,1,106.81176709900885
TH-F-000019,675767414,dense,0.418209012251088,0,120.18755095620888
TH-F-000019,510049477,dense,0.4473907051413572,0,135.74679874602452
TH-M-000029,675767414,dense,0.3637084223328876,0,110.3264341055015
TH-M-000032,675767414,dense,0.3810784400461307,0,128.4899521652869
TH-M-000032,611629428,dense,0.3814191510324839,0,135.7775651865875
TH-M-100027,5813057579,dense,0.2631970768883475,0,155.13231401486837
TH-M-100027,797442049,dense,0.1689921101376564,0,223.4126121501032
TH-M-100027,5813021583,dense,0.0993362632900504,0,165.77533908295965
TH-M-200034,5813021112,dense,0.3165727543781663,0,136.1575933641235
TH-M-200034,1406911688,dense,0.2321644874383346,0,151.25245472545632
TH-M-200034,797442049,dense,0.1727511255338997,0,232.75449282575542
TH-M-200035,387870860,dense,0.1581741608096378,0,221.18483737674774
TH-M-300017,5813021112,dense,0.3248902442091228,0,127.60917067655897
TH-M-300017,1406911688,dense,0.2391433766492354,0,143.367632709076
Trh-M-100025,673746277,dense,0.2311678958500576,0,159.49748862501954
Trh-M-100060,297251714,dense,0.2837295042230477,0,148.56298253807668
Trh-M-100071,5813062858,dense,0.4891158148813547,1,25.594168666603608
Trh-M-500163,5813033196,dense,0.3416172953733924,1,34.93428623306229
Trh-M-700039,797442049,dense,0.0323692402512147,0,253.89516250415633
VGlut-F-000016,5813098368,dense,0.4388143804226058,1,82.70544051473561
VGlut-F-000016,1321564092,dense,0.5494504018816234,1,17.114655691388855
VGlut-F-000016,857793013,dense,0.1413205682671279,0,204.8197378643905
VGlut-F-000111,5813057579,dense,0.3203767684238195,0,146.53503715998443
VGlut-F-000158,328870472,dense,0.4189925371255816,0,200.81006265404997
VGlut-F-000158,298612190,dense,0.366912349984233,0,182.3491944144116
VGlut-F-000158,5813078542,dense,0.3789091771343235,0,190.45103009469247
VGlut-F-200036,947573616,dense,0.3951499157152099,0,104.2054245618961
VGlut-F-200062,329225149,dense,0.1424053917919266,0,279.4484400299196
VGlut-F-200062,361312808,dense,0.2388351014919486,0,159.06777712472825
VGlut-F-200062,329897255,dense,0.1326662262798266,0,264.5895262484691
VGlut-F-200143,298254384,dense,0.3698212381522347,0,164.75662435085437
VGlut-F-200143,5813020785,dense,0.3340662009704704,0,13.350303798084886
VGlut-F-400184,1704347707,dense,0.2966886778998385,0,113.31897779555322
VGlut-F-400186,5813034455,dense,0.2361041290288184,1,39.34315189699545
VGlut-F-400757,1640555311,dense,0.2701183545032463,0,126.82112813704713
VGlut-F-400757,1888199872,dense,0.2692543510500971,1,38.9081402332912
VGlut-F-400757,1762359683,dense,0.3772375294339379,0,131.10276308343515
VGlut-F-400898,1702306037,dense,0.3119980013600917,0,117.71299670995182
VGlut-F-400898,5813034455,dense,0.2564411130580457,1,45.27830820133995
VGlut-F-500876,5813039309,dense,0.283527571005594,0,93.01589885097692
VGlut-F-700261,5813021112,dense,0.2536861611886847,0,75.53809421544597
VGlut-F-700541,5813039309,dense,0.2425727662051177,0,103.57333183344076
VGlut-F-700541,1702306037,dense,0.286209959628487,0,135.80517076637582
VGlut-F-800130,1640887603,dense,0.3134983062478983,0,81.88388973121224
VGlut-F-800130,1578826464,dense,0.3392600976119163,0,89.10471769222218
VGlut-F-800130,1640922754,dense,0.3696643720877171,0,66.58637985732047
Cha-F-000088,1640909284,dense,0.4033033326045071,1,98.58226887664608
Cha-F-400237,1135441187,dense,0.5285429722437567,1,36.263989904426936
Trh-M-200043,1671620613,dense,0.3958609809620299,0,54.34011095307398
Trh-F-100001,5813062858,dense,0.5505755100961915,1,23.40437980320043
Cha-F-000088,1699974843,dense,0.3817600047936287,1,31.88552139655265
Cha-F-000088,1704347707,dense,0.3697236587268988,1,40.33421567417445
VGlut-F-400757,1640922516,dense,0.3818607291496726,0,124.16559615225353
VGlut-F-200392,792326206,dense,0.4755547305808706,1,120.21692168556552
Cha-F-000088,5813055277,dense,0.3673887406309593,1,78.67030124609929
Cha-F-000088,5813056598,dense,0.3898766405100146,1,54.88733599430716
Cha-F-200299,1135441187,dense,0.5649139484474726,1,21.867538872153865
VGlut-F-500876,1640922516,dense,0.4242389595622123,0,106.29765437061862
VGlut-F-400898,1640922516,dense,0.3867917761930171,0,91.64521597469083
VGlut-F-500876,1667251683,dense,0.4210793164005559,0,116.90525314598933
Trh-M-100024,5813049824,dense,0.4060488591610582,1,15.300066582545455
Trh-M-500163,862671913,dense,0.3627486062164112,1,129.04442671148118
VGlut-F-400186,1640922516,dense,0.367793115800637,0,111.45732901421222
VGlut-F-500335,1640922516,dense,0.3357606021460195,0,101.36387918079146
Trh-M-100024,5813020684,dense,0.2576824390553618,0,5.112068313087946
VGlut-F-700541,1640922516,dense,0.3518371481234701,0,115.97144028702199
TH-F-200026,330640044,dense,0.4214032025191122,0,42.13548430046164
Trh-M-300140,1008024276,dense,0.2057037554242236,1,23.403644018941304
Trh-M-400023,953414780,dense,0.4140550975749162,1,32.54210404103862
Trh-M-100024,5813055834,dense,0.2767070309517548,1,48.351810188866246
VGlut-F-500876,1669924220,dense,0.3895149614225112,0,108.67721939079577
Trh-M-100024,946308203,dense,0.3749544028476351,1,27.667208458124612
TH-F-000012,328533761,dense,0.4989450193570774,1,21.160120650064407
TH-F-100036,5812980529,dense,0.364070375705317,1,19.344122955188844
Trh-M-500163,953410147,dense,0.3853398149218358,1,70.72326223454633
Trh-M-500163,768555687,dense,0.2530830288537165,1,42.36783884225959
VGlut-F-800130,1671257931,dense,0.3706864150384903,1,93.70725744033778
VGlut-F-200319,5813055865,dense,0.4223198755979659,1,25.117253550224667
TH-M-000029,5813021602,dense,0.3413058238926868,1,95.75672108057437
VGlut-F-800130,2135408892,dense,0.3856543778405473,1,56.429742055144196
VGlut-F-800130,5813132949,dense,0.3577923520626861,1,21.832997875578048
Trh-M-400110,953414780,dense,0.3912275888171942,1,36.642382932218524
Trh-M-500163,672006007,dense,0.2338712364882323,1,46.96316476477024
TH-F-000019,5813021602,dense,0.469892361819849,1,90.65460360297593
Trh-F-400055,1070426862,dense,0.3992197777147421,1,29.298626251384
TH-F-300062,1262360335,dense,0.4027574542549341,1,100.57092810799813
Trh-M-500163,891663788,dense,0.2791559865052561,1,76.36892971718585
VGlut-F-000463,1037293275,dense,0.3152013184816884,1,47.37695224314022
Trh-M-400110,1008024276,dense,0.1861430756346603,1,35.932035833601375
Trh-F-300112,953414780,dense,0.3687924574979174,1,31.83837115167083
Trh-F-400055,1008024276,dense,0.3566340786577849,1,31.903254067510826
Trh-F-300112,922069357,dense,0.3629626797850501,1,24.818102388165265
Trh-F-300112,1008024276,dense,0.3877909247258846,1,27.909008952641106
Trh-M-400023,988567837,dense,0.3892561183999529,1,153.69661431282202
TH-M-100063,1449247522,dense,0.3479227383024713,1,144.95243827328036
VGlut-F-400898,1668944259,dense,0.3207255962912326,1,57.94818061584877
Trh-M-400052,1008024276,dense,0.1660170957818347,1,26.04620771722304
VGlut-F-800130,1640555311,dense,0.3514302057943473,1,79.79982688054375
Trh-F-400055,953414780,dense,0.3628387363391328,1,35.44371854563007
Trh-F-300112,5813053851,dense,0.4273344747905668,1,29.120026922801102
Trh-M-400131,1008024276,dense,0.1319743447521746,1,36.87469540987731
Trh-M-400110,957506896,dense,0.2877142324022678,1,31.4194223115737
fru-F-000094,298603730,dense,0.4480498661630893,1,19.54663615414586
Cha-F-000239,1733677514,dense,0.1819387193543498,0,57.817360158158394
TH-F-000036,5813011298,dense,0.3886257320416256,0,18.19614087146545
VGlut-F-400757,5901196806,dense,0.3237890567712747,1,36.024417649167994
TH-M-000030,328533761,dense,0.4191402019541643,1,23.69496414006453
Cha-F-000239,1037293275,dense,0.2177075105257011,0,54.806579247133655
VGlut-F-000177,672283773,dense,0.2870856885220461,0,144.3591397399851
Trh-M-400110,1070426862,dense,0.2262573928832207,1,29.416549143949638
VGlut-F-400049,297251714,dense,0.2261255855941339,0,231.63966154523558
VGlut-F-400186,1700644008,dense,0.3023716876109292,1,39.386904755443844
TH-M-300005,1289359184,dense,0.2892482708864968,1,42.25608647783096
VGlut-F-500876,5813034455,dense,0.2950179694671409,1,46.20932312435682
TH-F-100050,1289359184,dense,0.4669047834581008,1,47.90222941269656
VGlut-F-500876,5901196806,dense,0.329424877562995,1,41.877124870365996
TH-M-000032,5813021602,dense,0.3619184801071448,1,89.92138233115779
TH-F-300062,1666561406,dense,0.3972862976352032,1,93.98433554375342
VGlut-F-400757,1730651751,dense,0.335505469525534,1,82.45346189565043
Trh-F-400055,922069357,dense,0.3585119925823296,1,31.384892340875055
VGlut-F-400898,1700644008,dense,0.3146824583651781,1,44.28953242159177
TH-F-300062,1168915489,dense,0.3967489538000759,1,90.95004980098216
Trh-M-300138,1008024276,dense,0.1589128208607246,1,27.41067505960509
Trh-M-400023,957506896,dense,0.2777816388711659,1,37.435525862595924
TH-M-100057,1449247522,dense,0.3291075541656642,1,130.72647831219047
VGlut-F-400757,5813034455,dense,0.2608950704901416,1,41.35858747089922
VGlut-F-700541,1700644008,dense,0.3064523830519517,1,22.419889702640678
TH-F-200026,329970706,dense,0.2669701548935993,0,8.102435262093323
TH-F-100075,5813011298,dense,0.4381080736604176,1,17.47632469621019
VGlut-F-300438,5813019526,dense,0.3902357512240552,1,31.039794717843986
Trh-M-400131,957506896,dense,0.2208503898781611,1,35.21715086409965
Cha-F-000239,1794055377,dense,0.1814628187544201,1,21.16900075224712
VGlut-F-200392,5813027276,dense,0.3759263174283537,0,15.544535982809519
VGlut-F-400186,1730651751,dense,0.332234219326559,1,76.29442149110776
VGlut-F-400186,1888199872,dense,0.229101976887696,1,37.43743666652317
Cha-F-000239,1316245799,dense,0.1550083242704041,0,157.06788036378094
Trh-M-400131,953414780,dense,0.3169487737855627,1,36.24523618515972
TH-F-200106,1225640135,dense,0.3861273972738852,1,18.67521017127404
TH-F-100036,359931311,dense,0.3740203058675145,1,29.118729966586447
VGlut-F-200392,1135441187,dense,0.3004738273930957,0,13.750495824168132
Trh-M-300138,953414780,dense,0.3784499098919885,1,25.68369781122344
VGlut-F-700541,5901196806,dense,0.2849665643193131,1,22.97701526985673
VGlut-F-400184,1730651751,dense,0.2935331693961051,1,75.32480749660486
Trh-M-400023,1051980223,dense,0.3476476512355169,1,152.62435902930082
Trh-M-300071,1008024276,dense,0.2663214461010297,1,24.104891899729317
VGlut-F-500335,5813034455,dense,0.2272381292886732,1,31.585196563813682
TH-M-200013,1035601661,dense,0.2896387283985493,1,37.31284628476728
Trh-M-300138,1070426862,dense,0.1989936794812205,1,21.766859803541557
VGlut-F-400898,5901196806,dense,0.3055723527989588,1,45.26118706496139
VGlut-F-700541,1668944259,dense,0.3071026409220665,1,61.14538951051932
VGlut-F-700541,5813034455,dense,0.2452703499002945,1,32.69224988952247
VGlut-F-100002,1978573010,dense,0.3034236321385943,1,23.086160277066725
VGlut-F-300438,297580589,dense,0.3197363960660149,0,108.37077613439135
Trh-M-400052,953414780,dense,0.3003899041940999,1,25.961626287128656
Trh-M-400052,1070426862,dense,0.1990224033748682,1,19.644208437655518
Trh-M-400052,922069357,dense,0.2466511798004153,1,29.459272197690726
VGlut-F-600204,5813064410,dense,0.0905714921182048,0,68.45899355932845
Trh-M-400131,1070426862,dense,0.1962114218241899,1,31.271163381599465
TH-F-200004,484126552,dense,0.2859674687471273,0,41.533460805211625
Trh-M-300140,922069357,dense,0.2366832331825695,1,27.909289323074518
Trh-M-300140,1070426862,dense,0.1848103888156687,1,19.42724247618689
VGlut-F-400184,1700644008,dense,0.2495313542902342,1,46.250715510263944
VGlut-F-200319,360259229,dense,0.2506468059460791,0,62.538672904633756
fru-F-000094,328611004,dense,0.3116602290706264,0,41.87324136307034
Cha-F-000239,610274029,dense,-0.0428935639336625,0,117.17147469541136
VGlut-F-500335,1888199872,dense,0.2256112006702662,1,28.57306652990439
VGlut-F-000158,296543992,dense,0.189446365115139,0,24.995618397141225
VGlut-F-400184,1888199872,dense,0.206153088865054,1,43.44865622124257
VGlut-F-400184,5901196806,dense,0.2928639741779975,1,47.01351113824578
VGlut-F-500335,5901196806,dense,0.2293476451364773,1,27.543204865080867
TH-F-000019,361005850,dense,0.2950620767751659,0,77.6659366863585
VGlut-F-400184,5813034455,dense,0.2096057758036096,1,45.19985007469824
TH-M-000029,361005850,dense,0.1593166157447434,0,82.13777780724767
VGlut-F-500335,1730651751,dense,0.2547579164215668,1,54.7447034208505
Cha-F-400237,5813021533,dense,0.354113395358309,0,84.56881014198497
TH-M-000032,542376096,dense,0.2871240280401959,0,118.51009727252496
Trh-M-400131,988567837,dense,0.315829617598743,1,132.84947245467563
TH-M-200010,548712377,dense,0.1999456610193943,1,127.61631155646667
TH-M-000032,296139882,dense,0.0780295770974653,0,215.1386433287651
TH-F-200026,5813049380,dense,0.3067738286640846,0,66.25976701244305
TH-F-200004,5813021602,dense,0.3139133683150598,0,149.0009804901794
TH-M-300063,329970706,dense,0.1949856553051545,1,26.115343156765718
TH-F-000036,510987433,dense,0.2963903624397722,0,6.897170228365078
TH-M-200095,422751191,dense,0.2402002140044427,1,57.38340642676487
Cha-F-500071,609548390,dense,0.2006423618470307,1,82.19785021660107
TH-M-200010,5813083780,dense,0.2649426073028224,0,120.04603130258401
fru-F-000094,422738252,dense,0.2810494882514857,0,31.62973800482336
TH-M-000032,361005850,dense,0.1935528739633965,0,77.74226459912083
TH-M-100016,361312808,dense,0.1647801007544979,0,83.59138387943716
TH-F-100075,5813021602,dense,0.3320535074663822,0,129.69022578617256
VGlut-F-500002,5813021602,dense,0.3179998851027416,0,131.40469982842112
VGlut-F-200036,979627466,dense,0.2540246018218132,0,36.70228024512133
VGlut-F-000463,5813024692,dense,0.0979526513766171,0,89.18021650421008
TH-M-200095,393766777,dense,0.0404608601851881,0,21.45645877266558
VGlut-F-000158,297917475,dense,0.255909495198142,0,12.053039368246646
TH-M-200010,5813020996,dense,0.1914539809194645,0,233.9443928639845
Cha-F-400237,701201945,dense,0.4131324508927766,1,34.124974746505714
Gad1-F-600059,359598627,dense,0.2947812264337348,1,76.3661804804781
TH-F-200064,361312808,dense,0.2475289239069542,0,104.9537693417489
Gad1-F-600059,1110972158,dense,0.3324688125560351,1,79.74780167298346
TH-F-200081,361312808,dense,0.2621374685228721,0,100.63970931154829
fru-F-000094,548712377,dense,0.2389207844217353,0,122.54014429177168
Cha-F-000329,454002974,dense,0.189830124286946,0,179.1480935639685
TH-M-300063,5813049380,dense,0.2187345590276051,0,46.68141829452092
Cha-F-200299,5812987694,dense,0.365240652013765,1,27.134600831090676
TH-F-000036,486880919,dense,0.2706223437596449,0,16.02787983315138
VGlut-F-000463,610274046,dense,0.0042033547464016,0,85.71630353189066
TH-M-200095,548712377,dense,0.1749624537075052,0,128.6951792495654
VGlut-F-100002,5813055298,dense,0.2365790553142084,0,125.40276503412257
TH-F-300037,361312808,dense,0.2473169845097452,0,86.45811456607457
VGlut-F-200319,5813068669,dense,0.186345015101773,0,68.87100549336203
Gad1-F-600059,298595394,dense,0.3253511379575706,1,76.86694321897085
TH-M-200010,735941254,dense,0.0982862745035091,0,289.2081592506949
VGlut-F-400049,327499164,dense,0.0768968372467349,0,60.27445732630677
TH-F-200034,361312808,dense,0.2877071106704251,0,101.46546903764754
TH-M-200095,579575594,dense,0.1875464553949101,0,119.24245681595319
TH-M-200049,361312808,dense,0.1956451075705577,0,108.07577664446117
VGlut-F-600204,1005857944,dense,0.0480338389398362,0,84.5676326341525
VGlut-F-200036,5813021583,dense,0.2584637076559695,0,38.16435616911102
VGlut-F-000463,610274029,dense,0.0064209618541426,0,107.14804076110568
VGlut-F-600204,5813068748,dense,0.0711982767981781,0,37.631154008550105
VGlut-F-400049,330268940,dense,0.0934984265652733,0,41.06830224673056
VGlut-F-200319,421646999,dense,0.1924225166727391,0,76.9440378468327
TH-M-200064,361312808,dense,0.2145230513991184,0,106.21425839471371
Gad1-F-600059,455431209,dense,0.2905140950339459,1,71.1701776531003
VGlut-F-000158,361273559,dense,0.2606447176120908,0,68.13617502242371
Trh-M-300071,957506896,dense,0.3118737079838436,1,21.945787896900914
Trh-M-300071,1070426862,dense,0.2383935806003524,1,18.09676706459801
VGlut-F-600204,669325882,dense,0.0156987426841909,0,206.59851255263573
TH-F-100075,510987433,dense,0.3220176842787004,0,12.890532288049782
TH-F-200004,510987433,dense,0.3285091928911853,0,17.490899840250776
TH-F-100075,329225149,dense,0.1273211659737147,0,58.96389507911013
TH-F-000036,326817334,dense,0.2418812281607276,0,195.48724013395233
TH-F-100095,361312808,dense,0.2470025821772291,0,122.94044102425549
TH-F-100075,297251714,dense,0.0789499849262385,0,210.1634105237879
VGlut-F-500002,297251714,dense,0.0095989513948965,0,216.76307554346377
Cha-F-000329,579510789,dense,0.1545319271608441,1,68.83133774463907
TH-M-300063,331662710,dense,0.1656150368228789,0,52.72749927312041
VGlut-F-500002,296139882,dense,0.0411361486233793,0,252.40715119865354
TH-F-200004,361005850,dense,0.1885717992105252,0,145.3857052790216
VGlut-F-000158,298214577,dense,0.2175965825111499,0,44.5181180304429
TH-M-000045,361312808,dense,0.1797652112166457,0,138.51406745343454
TH-F-200026,331662710,dense,0.3055242528085954,0,80.19484480002536
VGlut-F-300438,358890923,dense,0.2224261642780364,0,230.21610388029373
TH-M-000029,5813055949,dense,0.0528216296005412,0,35.96210091226068
TH-F-000010,359931311,dense,0.3937985128137361,1,34.50480320579849
Cha-F-200299,5813059915,dense,0.2929663197907037,0,118.574624042349
VGlut-F-200036,5813056261,dense,0.2055686064028961,0,221.76678783894312
TH-F-000009,5813021112,dense,0.2545528610099554,0,134.5044939558492
VGlut-F-000016,5813033371,dense,0.4583946093100717,0,64.02913002565522
VGlut-F-200392,950880008,dense,0.1762599376569824,0,9.57738327424115
Trh-M-700039,543692985,dense,0.2410814831348111,0,239.48344495162917
TH-F-200106,5813055913,dense,0.0902114552171492,0,31.38126030631065
TH-F-300062,5813082239,dense,0.1714725297473926,1,116.19809541677319
TH-F-100095,328611004,dense,0.161877815091477,0,33.762369723915555
VGlut-F-300438,390280026,dense,0.2024389951689598,0,232.65529762919726
Trh-M-300071,5813062858,dense,0.2326826787812445,1,271.3233303258436
TH-M-200013,1107561814,dense,0.0896639735540706,0,123.198269526937
TH-F-200081,328611004,dense,0.1128884601790975,0,50.933456173613806
Trh-M-300071,953414780,dense,0.324051364975957,1,24.425402036035585
Cha-F-100135,422738252,dense,0.2064672151613844,0,80.29860953517294
TH-M-000029,487143497,dense,0.0966767006392686,0,41.392551990400655
VGlut-F-000111,484359937,dense,0.1872673943622685,1,126.18508710252614
Trh-M-700039,516055524,dense,0.2053092297711589,0,198.7077105724199
Cha-F-300267,329646990,dense,0.2510869391154653,0,122.14684201715616
VGlut-F-500002,329225149,dense,0.0607407642476587,0,64.50384771655334
TH-F-300037,328611004,dense,0.2012012510068801,0,62.16976627245248
Cha-F-100135,424793122,dense,0.217641771383572,0,103.18704052512958
TH-F-200034,328611004,dense,0.1794453628216499,0,72.22326056511714
VGlut-F-100002,5813126031,dense,0.1786103432393339,0,33.970578017495654
VGlut-F-100002,2095549849,dense,0.2247560973411461,0,60.872998094259216
TH-M-300005,579268807,dense,0.1243598978500702,0,22.98231769635308
VGlut-F-000111,5813032849,dense,0.1426565111239631,1,117.8730441366815
TH-M-000008,579268807,dense,0.2816494898095004,0,27.2620464766794
TH-F-200037,422751191,dense,0.1112099408887483,0,34.93723117679332
TH-F-200037,330640044,dense,0.0591046792507285,0,21.74338490674685
VGlut-F-400049,360255138,dense,0.0386421454729334,0,22.79819029876748
TH-F-100095,5813049380,dense,0.1543844286885819,0,45.08402947373268
VGlut-F-000303,5813056909,dense,0.2592795595835158,0,151.1168384678079
TH-F-100083,5813049380,dense,0.0791053830368358,0,97.70972353838715
TH-F-200037,517514142,dense,0.1035488072704849,0,34.50643230891165
VGlut-F-200036,823058891,dense,0.1110150229443892,0,50.92484777117167
TH-F-100099,328611004,dense,0.1758780015346809,0,44.904808020040846
VGlut-F-000111,671233447,dense,0.1737177645856262,1,124.16282809477117
TH-M-100016,328611004,dense,0.0376333574165304,0,90.38936441719368
VGlut-F-000111,1043705078,dense,0.2017547578500602,1,131.12792529278417
TH-F-300078,576825965,dense,0.0749035320781003,0,160.98148878515482
Cha-F-100135,735941254,dense,-0.0209713631079318,0,279.25221580550135
TH-F-200037,328611004,dense,0.065574619829089,0,39.41460145672684
VGlut-F-400049,329225149,dense,-0.1003586531689209,0,36.31320595931415
TH-M-300063,5813020673,dense,0.0335318583408077,0,25.20094540856741
TH-F-000019,514842241,dense,0.1265440630347701,0,103.81597421998046
TH-M-000045,328611004,dense,0.0189080643040801,0,92.16286470369428
Cha-F-100135,5813020996,dense,0.0749982206560785,0,211.05813190136112
VGlut-F-000303,575768294,dense,0.1722318273522794,0,192.09704825780994
Cha-F-000329,609548390,dense,0.0287504740005827,1,36.194261961240485
TH-M-200064,328611004,dense,0.0762297592068506,0,87.61422249529396
TH-F-200081,5813049380,dense,0.1105828284573819,0,64.82024248416865
TH-M-000008,5813055913,dense,0.2440186725137615,0,51.37791604227064
TH-F-200096,5813049380,dense,0.1100259959571622,0,39.389589927539326
TH-M-200013,5813048837,dense,-0.1005841577491366,0,162.23981791869286
TH-F-300037,393063351,dense,-0.0681537827551829,0,58.461163276276785
TH-F-000019,487143497,dense,0.0979533232253514,0,35.72868946171018
TH-F-200064,328611004,dense,0.0883714225108716,0,85.52824287315386
TH-F-000009,797442049,dense,0.1559862951092591,0,231.82880020711286
VGlut-F-200392,5812987694,dense,0.1063198939417034,0,15.046685084406914
Trh-M-100071,707539688,dense,0.0989107930799954,0,178.95332368360747
TH-F-000036,602368546,dense,0.2180696294568914,0,149.67047059452207
VGlut-F-700261,1228265278,dense,0.1600742069635804,0,101.7735388266674
TH-F-200034,393063351,dense,-0.105910519529388,0,46.79253675769764
TH-F-000009,1014344148,dense,0.2060511956839559,0,234.6896621374896
Trh-M-200043,2040301572,dense,0.148474928370775,0,80.0277398642839
TH-F-000009,5813063093,dense,0.0682125118987143,0,81.28184985766721
VGlut-F-000303,329897255,dense,0.0804059943213116,0,271.5794030049195
Trh-F-100066,707539688,dense,0.0902151804726743,0,199.9715772617432
VGlut-F-100035,5813068707,dense,0.1850705995477962,1,153.75007995486
VGlut-F-100035,488231898,dense,0.1827422452395981,0,27.4357306779297
TH-M-200064,298258399,dense,0.0643857646233644,0,139.7202429169286
TH-F-100083,329970706,dense,-0.1185552535961422,0,63.272575601254054
Trh-F-100001,707539688,dense,0.0716119757286502,0,199.9205224188356
VGlut-F-200062,5813021602,dense,0.2404506933208154,0,200.94171234492973
TH-M-200035,543692985,dense,0.2136508991159861,0,216.87637359169904
VGlut-F-200062,487143497,dense,0.1390406333376853,0,204.43112747224762
Trh-F-100001,922069357,dense,0.1871578918832293,0,274.1203977169576
TH-F-200064,5813049380,dense,0.0516402426123415,0,95.84828425564756
Trh-M-100071,614081151,dense,0.1040100342161251,0,137.70578765023348
Cha-F-300267,298258399,dense,0.012471591875088,0,120.86117796585535
VGlut-F-400334,576825965,dense,0.0200349488782511,0,149.31392696991756
Trh-M-700039,1043117106,dense,0.0765557715870042,0,48.24633091941634
Trh-M-100071,922069357,dense,0.1682930687671156,0,249.35534374983482
