em_id,cph_p100,cph_p99,cph_p95,cph_p90
296139882,0.009230691552437649,0.010443970852570138,0.010745636447469068,0.011236064818744533
296543992,0.006624709778353372,0.006889604710360744,0.00820445415435471,0.008808119260454045
297166053,0.004466295122117405,0.004529225491698699,0.005262632637682614,0.0055851917306386206
297230760,0.009888657718705273,0.010022176261510163,0.014146132252805952,0.01510335401575011
297251714,0.010377672377232939,0.010684580446449578,0.011713218084974558,0.01241828563545089
297580589,0.00964922470478325,0.009641616334489008,0.009863549708858254,0.009989603393742358
297917475,0.011577672924693356,0.0152543674465314,0.01799651725936797,0.01976450189943794
297925608,0.011278397544900485,0.012174876963394437,0.014505656580615275,0.020725514969449327
298214577,0.007764572186706189,0.008523569921681497,0.01025001336103107,0.014977417116724718
298254384,0.017220512545025685,0.01745233083972553,0.018628850667579216,0.02135107528619671
298258399,0.003113740587037826,0.003474681256344404,0.004021726989002559,0.00409998080906195
298258611,0.015287076544932223,0.01544528026624795,0.017196683077837973,0.019105335709043304
298595394,0.00286016143336044,0.002879074358002421,0.0028362355272531963,0.002989111969353503
298603730,0.0029520140805486344,0.0029687624110240275,0.0035792884323124856,0.004005504422757044
298612190,0.0118512678613709,0.011729131710787584,0.01244680457702484,0.012821628730743303
299082033,0.004255279198341973,0.004814523906709499,0.005246867583147552,0.006145241094367839
300972942,0.00598521697214707,0.007216301740760265,0.014088160951523692,0.020477787546187547
326253554,0.003798736013418108,0.004118559735244063,0.004545745731144156,0.005218613756293034
326817334,0.004556444680722708,0.004524017306126661,0.006445211968599684,0.00833332376232978
327499164,0.009934816143326893,0.010938537752783186,0.0125753970062233,0.014585986540266303
327937328,0.0029279340109316177,0.002965470148575921,0.004072763867403819,0.004587668671322359
328265389,0.011172671852215238,0.01222053570749107,0.01480051209484718,0.017726566785484007
328533761,0.0082429052688096,0.00956960899041727,0.010655887596696955,0.011249802936909442
328546871,0.0037417285173903126,0.003729810864457429,0.0036681083009526025,0.0035772138266854446
328601956,0.00277973644509998,0.0030641135932203086,0.003467817720766514,0.003882763491729519
328611004,0.006659891791407598,0.007422433764279241,0.009551667721423573,0.0122970781037008
328632707,0.010979652034334753,0.012535888844848983,0.016235661726994106,0.018705908002539146
328870472,0.01570920680750621,0.016208806422932223,0.024077692747841294,0.0274503378576124
328943204,0.007633094635524804,0.007895536622029345,0.008826152248142455,0.008948122746101099
329225149,0.004653227051866324,0.00526215089926961,0.005664782378214361,0.006247908115360667
329289084,0.00631034556837262,0.0066073017916760835,0.007110186122582681,0.007857093838098912
329566174,0.005009193006754008,0.005542722240371043,0.00626955655033257,0.0065415393612079445
329566197,0.0073691441253847315,0.00737758742114531,0.007276093947019106,0.007312620299206986
